#ALMAQUEST spaxel data for SF galaxies
#data has been converted from Salpeter to a Chabrier IMF
#Sigma_H2 and Sigma_SM have units of Msun/pc^2, while Sigma_SFR has units of Msun/yr/kpc^2
#Sigma_H2 Sigma_SM Sigma_SFR R_eff O/H+12
7.991000175476074 60.0 0.009913546033203602 1.2899999618530273 8.699999809265137
6.824999809265137 57.70000076293945 0.00842062383890152 1.2899999618530273 8.6899995803833
5.565000057220459 44.6150016784668 0.008758929558098316 1.2999999523162842 8.670000076293945
4.317999839782715 43.38999938964844 0.009494449943304062 1.2999999523162842 8.65999984741211
3.2699999809265137 27.719999313354492 0.010517784394323826 1.3200000524520874 8.649999618530273
2.4779999256134033 26.225000381469727 0.011462012305855751 1.3300000429153442 8.630000114440918
1.9149999618530273 15.914999961853027 0.013358881697058678 1.350000023841858 8.609999656677246
1.6380000114440918 14.59000015258789 0.013241063803434372 1.3700000047683716 8.619999885559082
1.7710000276565552 21.28999900817871 0.008511511608958244 1.3899999856948853 8.630000114440918
2.2669999599456787 21.68000030517578 0.00764302397146821 1.4199999570846558 8.649999618530273
2.7679998874664307 19.81999969482422 0.005126767326146364 1.4500000476837158 8.670000076293945
2.7909998893737793 15.90999984741211 0.0039048262406140566 1.4900000095367432 8.65999984741211
2.118000030517578 13.225000381469727 0.004414809867739677 1.5199999809265137 8.680000305175781
2.13700008392334 22.954999923706055 0.014611119404435158 1.7799999713897705 8.579999923706055
3.4779999256134033 20.1299991607666 0.012672170996665955 1.7300000190734863 8.619999885559082
4.374000072479248 22.274999618530273 0.016696497797966003 1.6799999475479126 8.649999618530273
4.670000076293945 16.350000381469727 0.022486412897706032 1.6299999952316284 8.640000343322754
4.609000205993652 25.440000534057617 0.03184453397989273 1.5800000429153442 8.649999618530273
4.738999843597412 44.78499984741211 0.035210758447647095 1.5399999618530273 8.670000076293945
5.618000030517578 49.935001373291016 0.03436920419335365 1.5 8.699999809265137
7.545000076293945 39.06999969482422 0.030514871701598167 1.4600000381469727 8.720000267028809
10.460000038146973 44.1150016784668 0.03218115493655205 1.4199999570846558 8.739999771118164
13.899999618530273 43.94499969482422 0.03507611155509949 1.3799999952316284 8.760000228881836
17.09000015258789 66.0999984741211 0.047665808349847794 1.350000023841858 8.75
19.200000762939453 61.70000076293945 0.052277546375989914 1.3200000524520874 8.760000228881836
19.760000228881836 62.900001525878906 0.05411214008927345 1.2999999523162842 8.770000457763672
18.889999389648438 75.0999984741211 0.050190482288599014 1.2699999809265137 8.75
17.18000030517578 67.5 0.04113532602787018 1.2599999904632568 8.75
15.350000381469727 64.4000015258789 0.026239758357405663 1.2400000095367432 8.739999771118164
13.859999656677246 61.349998474121094 0.017150938510894775 1.2300000190734863 8.729999542236328
12.670000076293945 64.6500015258789 0.014587555080652237 1.2200000286102295 8.699999809265137
11.4399995803833 66.9000015258789 0.013279775157570839 1.2200000286102295 8.699999809265137
9.9350004196167 39.540000915527344 0.015380303375422955 1.2200000286102295 8.680000305175781
8.314000129699707 39.45000076293945 0.013781343586742878 1.2300000190734863 8.670000076293945
6.881999969482422 42.75 0.016693131998181343 1.2400000095367432 8.630000114440918
5.759999752044678 40.55500030517578 0.02289036102592945 1.25 8.600000381469727
4.86299991607666 23.770000457763672 0.019473638385534286 1.2699999809265137 8.59000015258789
4.144999980926514 22.610000610351562 0.023395294323563576 1.2899999618530273 8.600000381469727
3.7239999771118164 28.364999771118164 0.02474178746342659 1.309999942779541 8.609999656677246
3.6730000972747803 29.05500030517578 0.019591456279158592 1.340000033378601 8.630000114440918
3.759000062942505 21.8799991607666 0.01298186369240284 1.3700000047683716 8.640000343322754
3.5169999599456787 22.565000534057617 0.00633861031383276 1.399999976158142 8.65999984741211
2.6459999084472656 21.274999618530273 0.007144822273403406 1.440000057220459 8.65999984741211
2.234999895095825 21.84000015258789 0.008908726274967194 1.7599999904632568 8.600000381469727
3.549999952316284 19.44499969482422 0.010097005404531956 1.7000000476837158 8.619999885559082
4.340000152587891 21.475000381469727 0.014735670760273933 1.649999976158142 8.619999885559082
4.513000011444092 16.079999923706055 0.019658781588077545 1.600000023841858 8.640000343322754
4.355000019073486 18.510000228881836 0.023799242451786995 1.5499999523162842 8.65999984741211
4.39300012588501 29.53999900817871 0.025027915835380554 1.5099999904632568 8.6899995803833
5.118000030517578 24.75 0.028394145891070366 1.4600000381469727 8.710000038146973
6.7769999504089355 48.06999969482422 0.029185211285948753 1.4199999570846558 8.720000267028809
9.315999984741211 44.16999816894531 0.03401574864983559 1.3799999952316284 8.729999542236328
12.420000076293945 43.11000061035156 0.04236399754881859 1.340000033378601 8.75
15.569999694824219 47.95499801635742 0.04800243303179741 1.2999999523162842 8.760000228881836
18.239999771118164 45.150001525878906 0.052698321640491486 1.2699999809265137 8.760000228881836
19.979999542236328 83.94999694824219 0.059986211359500885 1.2400000095367432 8.770000457763672
20.6200008392334 63.29999923706055 0.04630248621106148 1.2200000286102295 8.770000457763672
20.280000686645508 58.349998474121094 0.03406624123454094 1.190000057220459 8.770000457763672
19.450000762939453 75.75 0.03342665731906891 1.1799999475479126 8.739999771118164
18.610000610351562 73.3499984741211 0.024287346750497818 1.159999966621399 8.729999542236328
17.84000015258789 72.0 0.023344801738858223 1.149999976158142 8.710000038146973
16.809999465942383 73.6500015258789 0.02305867150425911 1.149999976158142 8.699999809265137
15.269999504089355 77.4000015258789 0.022099297493696213 1.149999976158142 8.699999809265137
13.420000076293945 74.55000305175781 0.023008178919553757 1.149999976158142 8.65999984741211
11.670000076293945 58.599998474121094 0.02830999158322811 1.159999966621399 8.609999656677246
10.25 58.29999923706055 0.038509663194417953 1.1699999570846558 8.579999923706055
9.02400016784668 33.30500030517578 0.04073137789964676 1.1799999475479126 8.579999923706055
7.840000152587891 32.76499938964844 0.040428414940834045 1.2000000476837158 8.600000381469727
6.751999855041504 53.0 0.04298675060272217 1.2300000190734863 8.600000381469727
5.916999816894531 42.095001220703125 0.04172441363334656 1.2599999904632568 8.619999885559082
5.275000095367432 32.7599983215332 0.03312370181083679 1.2899999618530273 8.640000343322754
4.494999885559082 27.315000534057617 0.022486412897706032 1.3200000524520874 8.65999984741211
3.299999952316284 28.225000381469727 0.01297681499272585 1.3600000143051147 8.65999984741211
1.7799999713897705 20.40999984741211 0.009211687371134758 1.399999976158142 8.6899995803833
2.5789999961853027 20.719999313354492 0.006500189192593098 1.7400000095367432 8.609999656677246
3.760999917984009 22.96500015258789 0.008147958666086197 1.690000057220459 8.630000114440918
4.425000190734863 21.075000762939453 0.00997582171112299 1.6299999952316284 8.640000343322754
4.543000221252441 15.824999809265137 0.012589698657393456 1.5800000429153442 8.649999618530273
4.381999969482422 17.920000076293945 0.01609899289906025 1.5299999713897705 8.670000076293945
4.361999988555908 29.094999313354492 0.02098844200372696 1.4800000190734863 8.699999809265137
4.85699987411499 33.529998779296875 0.024051710963249207 1.4299999475479126 8.720000267028809
6.052999973297119 56.849998474121094 0.02622292935848236 1.3799999952316284 8.729999542236328
7.932000160217285 53.54999923706055 0.03596816211938858 1.340000033378601 8.729999542236328
10.350000381469727 68.55000305175781 0.046251993626356125 1.2999999523162842 8.739999771118164
13.130000114440918 46.02000045776367 0.0498201958835125 1.2599999904632568 8.75
16.079999923706055 44.01499938964844 0.05592990294098854 1.2200000286102295 8.75
18.8799991607666 60.599998474121094 0.05305178090929985 1.190000057220459 8.760000228881836
21.079999923706055 83.94999694824219 0.04803609475493431 1.159999966621399 8.760000228881836
22.299999237060547 74.9000015258789 0.04089968651533127 1.1399999856948853 8.770000457763672
22.639999389648438 83.05000305175781 0.03256826847791672 1.1100000143051147 8.75
22.53999900817871 89.80000305175781 0.02994261309504509 1.100000023841858 8.729999542236328
22.260000228881836 80.1500015258789 0.028848586603999138 1.0800000429153442 8.710000038146973
21.579999923706055 71.05000305175781 0.026542719453573227 1.0800000429153442 8.710000038146973
20.209999084472656 84.5999984741211 0.035261254757642746 1.0700000524520874 8.6899995803833
18.309999465942383 67.1500015258789 0.034604839980602264 1.0700000524520874 8.649999618530273
16.360000610351562 87.6500015258789 0.04217885434627533 1.0800000429153442 8.600000381469727
14.710000038146973 58.25 0.05093105509877205 1.090000033378601 8.579999923706055
13.269999504089355 52.45000076293945 0.059733740985393524 1.100000023841858 8.579999923706055
11.8100004196167 52.45000076293945 0.0613495297729969 1.1200000047683716 8.59000015258789
10.289999961853027 61.0 0.06547316163778305 1.1399999856948853 8.600000381469727
8.828999519348145 57.95000076293945 0.064395971596241 1.1699999570846558 8.609999656677246
7.491000175476074 50.849998474121094 0.055189333856105804 1.2000000476837158 8.630000114440918
6.105000019073486 38.29999923706055 0.038997769355773926 1.2400000095367432 8.649999618530273
4.50600004196167 39.43000030517578 0.019204339012503624 1.2699999809265137 8.680000305175781
2.7880001068115234 29.899999618530273 0.015232189558446407 1.309999942779541 8.699999809265137
1.6679999828338623 14.135000228881836 0.004968554712831974 1.7899999618530273 8.609999656677246
2.9100000858306885 15.324999809265137 0.005756252445280552 1.7300000190734863 8.630000114440918
3.865000009536743 22.424999237060547 0.007488177623599768 1.6699999570846558 8.630000114440918
4.349999904632568 24.229999542236328 0.009056841023266315 1.6200000047683716 8.630000114440918
4.447000026702881 30.204999923706055 0.01266880426555872 1.559999942779541 8.630000114440918
4.40500020980835 34.14500045776367 0.013528876937925816 1.5099999904632568 8.65999984741211
4.494999885559082 42.529998779296875 0.016597194597125053 1.4500000476837158 8.6899995803833
4.915999889373779 32.07500076293945 0.02117358334362507 1.399999976158142 8.720000267028809
5.76200008392334 56.25 0.025835812091827393 1.350000023841858 8.729999542236328
7.034999847412109 63.349998474121094 0.03246728330850601 1.309999942779541 8.720000267028809
8.743000030517578 70.69999694824219 0.0426669605076313 1.2599999904632568 8.720000267028809
11.010000228881836 71.8499984741211 0.05116669088602066 1.2200000286102295 8.720000267028809
14.0 69.4000015258789 0.055206164717674255 1.1799999475479126 8.729999542236328
17.579999923706055 64.19999694824219 0.048086587339639664 1.1399999856948853 8.739999771118164
21.09000015258789 57.79999923706055 0.04180856794118881 1.1100000143051147 8.75
23.649999618530273 83.25 0.03995714336633682 1.0800000429153442 8.760000228881836
24.8799991607666 77.30000305175781 0.03618696704506874 1.059999942779541 8.760000228881836
25.149999618530273 63.0 0.0353117473423481 1.0399999618530273 8.75
24.979999542236328 97.4000015258789 0.030094092711806297 1.0199999809265137 8.720000267028809
24.440000534057617 94.1500015258789 0.028124848380684853 1.0099999904632568 8.720000267028809
23.309999465942383 79.80000305175781 0.032113831490278244 1.0 8.710000038146973
21.610000610351562 82.0 0.040007639676332474 1.0 8.65999984741211
19.719999313354492 74.25 0.04944990947842598 1.0 8.600000381469727
18.020000457763672 84.1500015258789 0.05628335848450661 1.0099999904632568 8.59000015258789
16.510000228881836 64.9000015258789 0.06894037872552872 1.0199999809265137 8.579999923706055
15.0 82.55000305175781 0.0685700923204422 1.0399999618530273 8.59000015258789
13.380000114440918 67.75 0.07395606487989426 1.059999942779541 8.609999656677246
11.710000038146973 62.150001525878906 0.07767574489116669 1.090000033378601 8.619999885559082
10.039999961853027 55.79999923706055 0.06424448639154434 1.1200000047683716 8.640000343322754
8.29800033569336 59.25 0.0519072599709034 1.149999976158142 8.65999984741211
6.39300012588501 38.09000015258789 0.029572326689958572 1.190000057220459 8.699999809265137
4.445000171661377 41.55500030517578 0.021375557407736778 1.2300000190734863 8.699999809265137
2.750999927520752 33.165000915527344 0.011854177340865135 1.2699999809265137 8.720000267028809
1.8619999885559082 12.845000267028809 0.006574246101081371 1.7799999713897705 8.640000343322754
2.8989999294281006 14.864999771118164 0.007292936556041241 1.7200000286102295 8.649999618530273
3.615000009536743 21.43000030517578 0.009619001299142838 1.659999966621399 8.640000343322754
3.9189999103546143 23.219999313354492 0.00996740534901619 1.600000023841858 8.630000114440918
3.999000072479248 31.155000686645508 0.012298519723117352 1.5499999523162842 8.649999618530273
4.111000061035156 23.31999969482422 0.013555807061493397 1.4900000095367432 8.670000076293945
4.406000137329102 40.005001068115234 0.015467824414372444 1.4299999475479126 8.699999809265137
4.927999973297119 45.54499816894531 0.020231040194630623 1.3799999952316284 8.720000267028809
5.677000045776367 53.349998474121094 0.024001216515898705 1.3300000429153442 8.729999542236328
6.650000095367432 44.34000015258789 0.02560017630457878 1.2799999713897705 8.710000038146973
7.922999858856201 70.55000305175781 0.037752266973257065 1.2300000190734863 8.710000038146973
9.795000076293945 54.900001525878906 0.04063039273023605 1.190000057220459 8.699999809265137
12.699999809265137 63.95000076293945 0.04743017256259918 1.1399999856948853 8.699999809265137
16.739999771118164 60.54999923706055 0.04864201694726944 1.100000023841858 8.710000038146973
21.170000076293945 52.54999923706055 0.04534311220049858 1.059999942779541 8.729999542236328
24.68000030517578 57.900001525878906 0.04318872466683388 1.0299999713897705 8.739999771118164
26.3700008392334 83.25 0.03465533256530762 1.0 8.75
26.469999313354492 67.30000305175781 0.0352780856192112 0.9800000190734863 8.739999771118164
25.850000381469727 66.30000305175781 0.03366229310631752 0.9599999785423279 8.739999771118164
25.079999923706055 81.75 0.02970697730779648 0.9399999976158142 8.720000267028809
24.18000030517578 99.3499984741211 0.030430715531110764 0.9300000071525574 8.710000038146973
22.959999084472656 77.6500015258789 0.029807962477207184 0.9200000166893005 8.670000076293945
21.510000228881836 87.0999984741211 0.03706218674778938 0.9200000166893005 8.630000114440918
20.030000686645508 95.1500015258789 0.04781729355454445 0.9300000071525574 8.600000381469727
18.579999923706055 88.0999984741211 0.05599723011255264 0.9399999976158142 8.600000381469727
17.09000015258789 88.0999984741211 0.05879119411110878 0.9599999785423279 8.609999656677246
15.519999504089355 86.44999694824219 0.06708895415067673 0.9800000190734863 8.619999885559082
13.930000305175781 80.0999984741211 0.06156833842396736 1.0 8.640000343322754
12.350000381469727 60.70000076293945 0.05488637089729309 1.0299999713897705 8.65999984741211
10.649999618530273 72.75 0.0478004589676857 1.0700000524520874 8.6899995803833
8.704999923706055 66.05000305175781 0.0353117473423481 1.1100000143051147 8.699999809265137
6.585000038146973 52.849998474121094 0.03186136111617088 1.149999976158142 8.720000267028809
4.61899995803833 42.65999984741211 0.017824186012148857 1.190000057220459 8.710000038146973
3.1440000534057617 37.60499954223633 0.011258354410529137 1.2400000095367432 8.710000038146973
2.253999948501587 28.31999969482422 0.008797640912234783 1.2799999713897705 8.699999809265137
1.7799999713897705 25.91499900817871 0.007818068377673626 1.3300000429153442 8.6899995803833
1.6740000247955322 11.555000305175781 0.005003900267183781 1.7799999713897705 8.680000305175781
2.4830000400543213 12.479999542236328 0.006562464404851198 1.7200000286102295 8.65999984741211
3.0350000858306885 14.65999984741211 0.007304718252271414 1.659999966621399 8.649999618530273
3.253000020980835 22.424999237060547 0.011244889348745346 1.600000023841858 8.649999618530273
3.3550000190734863 24.174999237060547 0.010866188444197178 1.5399999618530273 8.649999618530273
3.5839998722076416 22.219999313354492 0.012406239286065102 1.4800000190734863 8.680000305175781
4.0229997634887695 24.5049991607666 0.015514952130615711 1.4199999570846558 8.6899995803833
4.6529998779296875 41.06999969482422 0.019288495182991028 1.3600000143051147 8.699999809265137
5.460999965667725 39.2400016784668 0.022099297493696213 1.309999942779541 8.729999542236328
6.447999954223633 40.630001068115234 0.024421995505690575 1.2599999904632568 8.699999809265137
7.671999931335449 45.36000061035156 0.024859605357050896 1.2000000476837158 8.699999809265137
9.42199993133545 55.75 0.02970697730779648 1.159999966621399 8.699999809265137
12.229999542236328 53.95000076293945 0.04089968651533127 1.1100000143051147 8.6899995803833
16.3799991607666 63.400001525878906 0.04616783931851387 1.059999942779541 8.699999809265137
21.229999542236328 56.400001525878906 0.04547775909304619 1.0199999809265137 8.710000038146973
25.25 52.54999923706055 0.03556421399116516 0.9900000095367432 8.729999542236328
27.1200008392334 60.349998474121094 0.03369595855474472 0.949999988079071 8.729999542236328
26.829999923706055 73.6500015258789 0.02829315885901451 0.9200000166893005 8.739999771118164
25.549999237060547 58.849998474121094 0.03039705380797386 0.8999999761581421 8.729999542236328
24.40999984741211 97.44999694824219 0.028225833550095558 0.8799999952316284 8.729999542236328
23.770000457763672 91.3499984741211 0.03201284259557724 0.8600000143051147 8.710000038146973
23.309999465942383 105.0999984741211 0.03687704727053642 0.8500000238418579 8.6899995803833
22.649999618530273 85.44999694824219 0.028562456369400024 0.8500000238418579 8.65999984741211
21.639999389648438 86.94999694824219 0.03760078176856041 0.8500000238418579 8.619999885559082
20.28999900817871 102.9000015258789 0.044838178902864456 0.8600000143051147 8.619999885559082
18.709999084472656 102.80000305175781 0.04840638116002083 0.8799999952316284 8.630000114440918
17.059999465942383 113.1500015258789 0.052883464843034744 0.8999999761581421 8.640000343322754
15.529999732971191 92.5999984741211 0.046235162764787674 0.9200000166893005 8.65999984741211
14.149999618530273 67.05000305175781 0.047699473798274994 0.949999988079071 8.6899995803833
12.739999771118164 60.70000076293945 0.03990665078163147 0.9800000190734863 8.699999809265137
10.979999542236328 72.75 0.03415039926767349 1.0199999809265137 8.720000267028809
8.836000442504883 62.0 0.03383060544729233 1.059999942779541 8.729999542236328
6.6529998779296875 57.5 0.024691294878721237 1.1100000143051147 8.710000038146973
4.953999996185303 55.29999923706055 0.018430106341838837 1.149999976158142 8.720000267028809
4.0279998779296875 41.474998474121094 0.019473638385534286 1.2000000476837158 8.699999809265137
3.7260000705718994 37.7599983215332 0.0176390428096056 1.25 8.6899995803833
3.6459999084472656 28.200000762939453 0.01143003161996603 1.309999942779541 8.670000076293945
1.8940000534057617 11.28499984741211 0.004224617965519428 1.7200000286102295 8.670000076293945
2.38100004196167 12.760000228881836 0.005422995891422033 1.659999966621399 8.649999618530273
2.6519999504089355 17.625 0.00862596370279789 1.590000033378601 8.619999885559082
2.8559999465942383 22.934999465942383 0.00967791024595499 1.5299999713897705 8.649999618530273
3.1659998893737793 30.280000686645508 0.010670946910977364 1.4700000286102295 8.65999984741211
3.634000062942505 22.670000076293945 0.012259808368980885 1.409999966621399 8.6899995803833
4.270999908447266 31.125 0.015658017247915268 1.350000023841858 8.6899995803833
5.139999866485596 36.209999084472656 0.02124090865254402 1.2899999618530273 8.6899995803833
6.289000034332275 40.57999801635742 0.020870624110102654 1.2400000095367432 8.710000038146973
7.7129998207092285 40.7599983215332 0.02221711538732052 1.1799999475479126 8.699999809265137
9.54800033569336 54.849998474121094 0.029168378561735153 1.1299999952316284 8.699999809265137
12.239999771118164 55.349998474121094 0.03150790557265282 1.0800000429153442 8.710000038146973
16.18000030517578 59.0 0.03677605465054512 1.0299999713897705 8.710000038146973
20.950000762939453 69.0 0.04081553593277931 0.9900000095367432 8.710000038146973
25.09000015258789 57.349998474121094 0.03283756598830223 0.9399999976158142 8.720000267028809
27.09000015258789 66.55000305175781 0.03208016976714134 0.9100000262260437 8.729999542236328
26.690000534057617 115.0999984741211 0.025633838027715683 0.8700000047683716 8.739999771118164
25.110000610351562 85.1500015258789 0.026997160166502 0.8399999737739563 8.729999542236328
23.920000076293945 113.4000015258789 0.02809118665754795 0.8199999928474426 8.729999542236328
23.770000457763672 113.4000015258789 0.032500945031642914 0.800000011920929 8.710000038146973
24.260000228881836 114.6500015258789 0.036910705268383026 0.7799999713897705 8.6899995803833
24.59000015258789 118.6500015258789 0.0322989746928215 0.7799999713897705 8.680000305175781
24.170000076293945 128.1999969482422 0.031709883362054825 0.7799999713897705 8.670000076293945
22.90999984741211 93.9000015258789 0.03741563856601715 0.7799999713897705 8.649999618530273
21.049999237060547 92.8499984741211 0.03862748295068741 0.7900000214576721 8.649999618530273
19.020000457763672 109.0999984741211 0.03990665078163147 0.8100000023841858 8.65999984741211
17.190000534057617 115.69999694824219 0.03642260655760765 0.8399999737739563 8.680000305175781
15.729999542236328 107.6500015258789 0.037499796599149704 0.8700000047683716 8.699999809265137
14.40999984741211 85.0 0.03807205706834793 0.8999999761581421 8.699999809265137
12.819999694824219 61.650001525878906 0.03615330532193184 0.9399999976158142 8.710000038146973
10.769999504089355 70.8499984741211 0.03660774603486061 0.9800000190734863 8.710000038146973
8.581999778747559 74.0 0.03303954377770424 1.0199999809265137 8.710000038146973
6.921000003814697 63.29999923706055 0.031137622892856598 1.0700000524520874 8.710000038146973
6.215000152587891 67.55000305175781 0.027569420635700226 1.1200000047683716 8.710000038146973
6.2789998054504395 45.790000915527344 0.02597046084702015 1.1699999570846558 8.699999809265137
6.4710001945495605 42.45499801635742 0.018379613757133484 1.2300000190734863 8.680000305175781
6.241000175476074 47.15999984741211 0.012985230423510075 1.2899999618530273 8.65999984741211
1.875 11.28499984741211 0.003650675993412733 1.659999966621399 8.630000114440918
2.2860000133514404 15.385000228881836 0.005656948778778315 1.590000033378601 8.609999656677246
2.625 16.774999618530273 0.006808198988437653 1.5299999713897705 8.619999885559082
2.9809999465942383 23.530000686645508 0.00695462990552187 1.4700000286102295 8.640000343322754
3.4110000133514404 31.299999237060547 0.009235250763595104 1.409999966621399 8.65999984741211
4.000999927520752 34.404998779296875 0.01352551020681858 1.340000033378601 8.670000076293945
4.90500020980835 31.93000030517578 0.019019197672605515 1.2799999713897705 8.670000076293945
6.215000152587891 32.14500045776367 0.01999540440738201 1.2300000190734863 8.720000267028809
7.855000019073486 40.435001373291016 0.022570569068193436 1.1699999570846558 8.720000267028809
