row_idx,subhalo_id,total_formed_mass_Msun,t50_lookback_gyr,t75_lookback_gyr,t90_lookback_gyr,t95_lookback_gyr,t_fin_lookback_gyr,t25_lookback_gyr,t75_lookback_gyr_for_span
703,166045,87268803969.125,8.48235186129665,9.93423250229056,11.155316544207894,11.664454766978439,13.025,6.8403380536050555,9.93423250229056
704,765512,30152633560.875,11.774068852117733,12.146480560237025,12.253446156713215,12.3498875340054,13.285000000000002,11.324768195655341,12.146480560237025
705,765569,7199828418.875,7.1648995362330785,9.004420637114396,9.98703194203683,10.386374028173037,13.182572116809972,4.739907669696613,9.004420637114396
706,1527329,27599338995.75,6.342403298802206,9.711191202521428,11.315185152471138,11.920890300020382,13.103064783415721,2.8717741788175615,9.711191202521428
707,1528102,4749202649.875,7.1693758619832035,9.559219996619092,11.097801395014603,11.717885021226092,13.10942901738469,5.001900283002922,9.559219996619092
708,7542699,29181504357.375,8.030101638110395,9.354851494756018,10.991247081975102,11.200593284820409,13.038797276913803,6.27891282066337,9.354851494756018
709,7544860,11369171651.0,8.05490502868312,9.665958144103383,10.993457362437445,11.465675114405435,13.070367836167257,2.5052989454271364,9.665958144103383
710,366464,7843499431.25,5.884245023682461,8.403997639054618,9.855761738240593,11.278218856583429,13.215000000000002,2.224902028544917,8.403997639054618
711,2915210,30758700918.625,6.3490105744219765,8.919153428968482,10.611646361580444,11.456287001941181,13.04635676918144,3.3734224815105036,8.919153428968482
712,5655957,15623547068.625,4.67325278136838,6.73611640724391,8.050527758823502,9.142324907295961,12.995000000000001,1.8421486306370765,6.73611640724391
713,5656344,2427579893.5,2.7511386699864246,5.4547207505728466,8.818625646496482,10.780277274374624,13.18733434064204,1.1761085184990354,5.4547207505728466
714,7548654,15166642626.0,3.8709345971617437,5.354825815874615,8.88124059890551,10.321770723635911,13.022514425031265,1.9494682085591712,5.354825815874615
715,7548986,4012039898.5,7.918803843019572,9.648528306189796,11.050404598395408,11.670811951505293,13.148584747262305,5.560315904931915,9.648528306189796
716,21145305,6712202556.125,2.991546596776828,5.202542591280134,7.687571790315162,8.904487992411463,12.989877465124666,1.3775037663321392,5.202542591280134
717,166349,13642017098.25,7.960688228904329,11.065616756887833,12.014232801692101,12.444237407282529,13.191701478218858,5.675710643210672,11.065616756887833
718,2915676,8639479060.5,5.6128005389402125,8.776615590574263,10.228993509726063,10.84555489336936,13.05766350479238,2.2983502258539725,8.776615590574263
719,5656514,2319516197.625,6.835,9.064477591700424,10.554647239855672,11.631038975981093,13.188538149212238,3.2729866863164814,9.064477591700424
720,12939846,4275653080.125,5.943425358399501,7.971469057700029,10.600245611531019,11.477039596509176,13.268661759129655,3.365028713552076,7.971469057700029
721,166308,1642111615.875,6.056889920535612,9.030436457861628,11.51853340010429,12.174124724639327,13.310449442688519,3.4027752336083843,9.030436457861628
722,366533,1967422710.125,5.7107944343429216,9.434330768374434,11.47122372365144,12.133144182461157,13.381765270249282,3.1702233925686207,9.434330768374434
723,2916198,2511391925.5,7.0046361361531,9.386826195135622,11.011233469884608,11.925,13.146471722172741,2.7393154585974933,9.386826195135622
724,770918,22198391855.5,6.112481628923743,9.004615113892601,10.760817576966007,11.566898733992584,13.17890783317587,2.8473781701580876,9.004615113892601
725,4182375,1754274052.5,4.469120973263925,6.702332645377091,10.231494814819648,11.812271184828296,13.325000000000001,2.1886168857638646,6.702332645377091
726,774101,63994469325.875,7.659620702014328,9.602161289894049,10.4396691325571,11.109314311262521,12.991866111696746,5.922340656793914,9.602161289894049
727,4197618,3083280229.375,3.644252996169176,7.09460494340799,10.611542377658228,11.994783293198735,13.239856231553976,2.1827161460597404,7.09460494340799
728,775903,20512859747.625,8.589484578156814,10.27009160515216,11.330181504901768,11.878674647072696,13.229936339743363,6.1097952617790385,10.27009160515216
729,775921,27898372976.5,11.105833014623844,11.629024343813295,11.992452536303178,12.32224848230713,13.253729169307258,10.605286891596139,11.629024343813295
730,5657056,2850812684.75,6.636991126530534,9.145000000000001,10.651873009184216,11.803718964149656,13.302310013989961,2.1222425966646883,9.145000000000001
731,13019952,44715934795.0,4.022566351261737,6.603819995491253,8.146989910606436,9.021573217087667,12.885000000000002,1.843512047672999,6.603819995491253
732,26569250,14187120587.625,3.7672927014024857,7.191575092295318,10.831775973891526,11.751483179819994,13.116461939806946,1.864750569086654,7.191575092295318
733,26568222,2027173725.25,3.9217003858605253,6.041803316294538,8.401126743669181,10.200240982780103,13.091949164924229,2.2432296909381026,6.041803316294538
734,1810420,3104984476.875,6.640275266282202,9.317190130451788,11.24859094703855,12.037109311970983,13.33708735339922,3.7711700926970586,9.317190130451788
735,33134780,3173559707.375,5.360288460782496,6.974781012077954,9.042213374598955,10.899384267001343,13.12909627696702,3.099129015375265,6.974781012077954
736,10592510,9003570902.0,8.068861221858667,9.837796163463315,10.82811352624685,11.20450484520957,13.183610635577685,4.896468789905306,9.837796163463315
737,2945336,25285294226.125,6.372383381161162,9.498594409585627,10.890778085658619,11.355964529517054,13.137603377650933,3.2963055158960013,9.498594409585627
738,6112180,55272124178.25,4.047640398276386,6.730312464286695,9.652471843796818,10.884199101038183,12.935,2.5640269616193985,6.730312464286695
739,771527,3096081644.5,6.572570563599543,9.209716444139156,10.70562198985107,11.429504991975458,13.219496761972842,2.4429378547454004,9.209716444139156
740,771607,14150799123.375,3.701208393693385,7.178515690701985,10.49339935041913,11.413440518696373,13.142813052352265,1.7519160500373856,7.178515690701985
741,67949,84077392683.875,8.808623464705583,10.012903970486581,11.436241350494427,12.059945356337433,13.155000000000001,7.370463412099787,10.012903970486581
742,1542753,24869043573.25,6.853352808769272,8.760921253516342,10.942681079720712,11.592194345261642,13.143117121150354,3.606823394477511,8.760921253516342
743,5677870,15231378897.25,3.429019889537724,5.290498681752872,7.660067385261964,8.82030985218113,12.729297053907212,1.7508158090736459,5.290498681752872
744,26652937,3473303718.0,3.599809980217908,6.017964661170831,7.888045089804682,10.423537488351718,13.115507576831554,2.0677639237761785,6.017964661170831
745,207271,10161523904.25,5.240210781493407,8.779307473089064,11.022096020009503,11.709404794521806,13.217622998686869,2.4488543862470533,8.779307473089064
746,927234,36917533386.0,7.655922806827422,9.385711651513208,10.983790378691047,11.579772922145267,13.075000000000001,6.010904549328198,9.385711651513208
747,927252,80276561646.5,7.367340952202213,9.149055541882475,10.84565550567588,11.676398014308278,13.076921178239381,5.203291519441059,9.149055541882475
748,1545757,4498824583.625,5.170316831366647,8.061712180008302,10.050424670548496,11.147246014728633,13.157802766207396,2.7818349547846273,8.061712180008302
749,9985660,6522028266.0,6.879797288538164,9.440647615757307,10.774128226763711,11.49543111709283,13.193480940443003,3.0924310375238213,9.440647615757307
750,40695358,31312185463.125,4.5295271162853785,7.3404301368487035,9.327461554510865,10.415447152613087,13.029065519354676,2.3633376218956017,7.3404301368487035
751,21269294,4482565476.0,5.380683794570973,7.472742240484622,9.555000000000001,10.788229305214866,13.2241209187938,2.70556698780802,7.472742240484622
752,5678039,22833114645.375,8.089329954149584,11.059956716599075,11.572533625551646,12.067014384066566,13.168214209330685,3.219070854366133,11.059956716599075
753,7582930,1907597826.375,6.125156597281347,8.045306349297649,10.473185014092634,11.807066188288776,13.292964289046072,4.074511351562909,8.045306349297649
754,4188184,19212113533.5,4.6314987714971565,8.07023469691264,10.754155402856822,11.415472808267056,13.125364394952351,2.0353668319367326,8.07023469691264
755,2941567,8968007197.75,5.622888283389295,8.030683684538374,10.265257492492543,11.386579268941434,13.112680787064214,2.263398697711989,8.030683684538374
756,954400,61180449841.25,8.270197406674477,10.268205066010317,11.108689536441432,11.75110660289326,13.035000000000002,4.790585641798812,10.268205066010317
757,4190066,20665368687.625,7.8735093041874675,9.658082286935423,10.937959036104411,11.460644064103331,13.1809580163255,6.859627917904873,9.658082286935423
758,1714,2847917370.25,8.382103340155126,10.821819520762276,11.830275865096427,12.28856586269224,13.292966968550859,5.491938259159127,10.821819520762276
759,169592,59998171350.0,7.887566214701762,9.589768610037192,10.717475739261134,11.323604941095864,13.04422415643988,5.358360124676333,9.589768610037192
760,2941602,19613117725.625,5.495083786794804,8.78619884195252,10.94613861411782,11.579887112330788,13.21645657228674,2.956526193958049,8.78619884195252
761,13076191,2691405158.5,3.3355523273598076,5.229606727283835,7.858685417166832,10.289674616103847,13.164536935951872,2.0674854550557558,5.229606727283835
762,367377,31230084484.875,6.4252185989337525,9.473591782998511,10.58832945872965,11.265517445260727,13.062361061510867,2.91883156439021,9.473591782998511
763,205047,52147561195.625,9.629801856015671,10.93178439470337,11.8610781140603,12.331172853349825,13.232831060665546,8.521655436384856,10.93178439470337
764,3254750,10564151020.625,5.641211221797173,9.119290207276789,11.093669133864015,11.818408736577084,13.182186469018664,1.7968027199151604,9.119290207276789
765,9960570,1673502705.875,5.927872898119125,8.357177624658627,10.825506002353256,11.846182641827431,13.306066005788031,3.275107514920336,8.357177624658627
766,777864,10714391195.0,8.901434815997215,10.072969923318203,11.47179669899776,12.213620877202985,13.183034803279751,7.198979039371759,10.072969923318203
767,15223,42386503032.625,8.328401977679336,9.580272938930074,10.78954059478157,11.345609549627136,13.107163906285667,6.587300753518238,9.580272938930074
768,6133054,2547815892.625,6.357202896785695,9.223338652169682,10.7586381686001,11.350525611221995,13.308684586245178,3.3569969083734614,9.223338652169682
769,169046,4890451819.875,5.6730207173506235,8.708169047095177,11.212209527261141,11.741931092106993,13.198499047884496,2.532550539019042,8.708169047095177
770,1562785,1776133187.0,4.877413475546292,8.648629611088863,11.286867060109095,12.307367688589258,13.264416169604013,1.8055379580490407,8.648629611088863
771,7630441,5062034058.875,9.194562061479987,10.995829158349137,11.68541231497829,12.019576921171105,13.186853396170674,5.435905964333071,10.995829158349137
