track_id,HaloCatalogueIndex,corrected_bh_mass,first_snapshot_with_bh
358351,358351,240681.6875,GalaxyProperties_SFR_GE_0_z0.0.txt
2825998,2825998,1436941.25,GalaxyProperties_SFR_GE_0_z0.0.txt
353783,353783,545704.0625,GalaxyProperties_SFR_GE_0_z0.0.txt
743549,743549,59860636.0,GalaxyProperties_SFR_GE_0_z0.0.txt
4098127,4098127,4799336.0,GalaxyProperties_SFR_GE_0_z0.0.txt
2835724,2835724,496257.0625,GalaxyProperties_SFR_GE_0_z0.0.txt
9803802,9803802,278809.5,GalaxyProperties_SFR_GE_0_z0.0.txt
1488869,1488869,247234.90625,GalaxyProperties_SFR_GE_0_z0.0.txt
357005,357005,1920687.625,GalaxyProperties_SFR_GE_0_z0.0.txt
161631,161631,6653300.0,GalaxyProperties_SFR_GE_0_z0.0.txt
356584,356584,260341.34375,GalaxyProperties_SFR_GE_0_z0.0.txt
1492827,1492827,299064.875,GalaxyProperties_SFR_GE_0_z0.0.txt
4150260,4150260,495661.3125,GalaxyProperties_SFR_GE_0_z0.0.txt
1484098,1484098,161149.5,GalaxyProperties_SFR_GE_0_z0.0.txt
746946,746946,697023.6875,GalaxyProperties_SFR_GE_0_z0.0.txt
748380,748380,516097792.0,GalaxyProperties_SFR_GE_0_z0.0.txt
1494539,1494539,593959.5,GalaxyProperties_SFR_GE_0_z0.0.txt
2847998,2847998,2564094.0,GalaxyProperties_SFR_GE_0_z0.0.txt
2849590,2849590,293107.40625,GalaxyProperties_SFR_GE_0_z0.0.txt
5588719,5588719,1136684.875,GalaxyProperties_SFR_GE_0_z0.0.txt
7455850,7455850,1079493.125,GalaxyProperties_SFR_GE_0_z0.0.txt
63889,63889,2320610048.0,GalaxyProperties_SFR_GE_0_z0.0.txt
64002,64002,73053.4453125,GalaxyProperties_SFR_GE_0_z0.0.txt
64040,64040,214125680.0,GalaxyProperties_SFR_GE_0_z0.0.txt
161609,161609,5166316.0,GalaxyProperties_SFR_GE_0_z0.0.txt
161807,161807,3383841.75,GalaxyProperties_SFR_GE_0_z0.0.txt
161936,161936,5118656.0,GalaxyProperties_SFR_GE_0_z0.0.txt
356513,356513,9341309.0,GalaxyProperties_SFR_GE_0_z0.0.txt
356678,356678,37860900.0,GalaxyProperties_SFR_GE_0_z0.0.txt
356679,356679,7196621.0,GalaxyProperties_SFR_GE_0_z0.0.txt
356977,356977,316341.53125,GalaxyProperties_SFR_GE_0_z0.0.txt
357010,357010,354469.3125,GalaxyProperties_SFR_GE_0_z0.0.txt
357058,357058,33399946.0,GalaxyProperties_SFR_GE_0_z0.0.txt
747323,747323,682725.8125,GalaxyProperties_SFR_GE_0_z0.0.txt
747747,747747,9970418.0,GalaxyProperties_SFR_GE_0_z0.0.txt
748418,748418,359831.03125,GalaxyProperties_SFR_GE_0_z0.0.txt
1492718,1492718,263539312.0,GalaxyProperties_SFR_GE_0_z0.0.txt
1493324,1493324,103808.875,GalaxyProperties_SFR_GE_0_z0.0.txt
1495216,1495216,433703.65625,GalaxyProperties_SFR_GE_0_z0.0.txt
2846436,2846436,893620.125,GalaxyProperties_SFR_GE_0_z0.0.txt
2846685,2846685,1575154.5,GalaxyProperties_SFR_GE_0_z0.0.txt
2847766,2847766,238000.828125,GalaxyProperties_SFR_GE_0_z0.0.txt
2848245,2848245,104775176.0,GalaxyProperties_SFR_GE_0_z0.0.txt
5631218,5631218,1913538.625,GalaxyProperties_SFR_GE_0_z0.0.txt
7456937,7456937,13840389.0,GalaxyProperties_SFR_GE_0_z0.0.txt
9830776,9830776,8874244.0,GalaxyProperties_SFR_GE_0_z0.0.txt
9832353,9832353,242766.8125,GalaxyProperties_SFR_GE_0_z0.0.txt
9833885,9833885,36936.30078125,GalaxyProperties_SFR_GE_0_z0.0.txt
12805003,12805003,99742304.0,GalaxyProperties_SFR_GE_0_z0.0.txt
26307781,26307781,92340.75,GalaxyProperties_SFR_GE_0_z0.0.txt
26322223,26322223,3726991.75,GalaxyProperties_SFR_GE_0_z0.0.txt
63865,63865,3431501.25,GalaxyProperties_SFR_GE_0_z0.0.txt
7456944,7456944,6071851.0,GalaxyProperties_SFR_GE_0_z0.0.txt
2849542,2849542,417022.75,GalaxyProperties_SFR_GE_0_z0.0.txt
64260,64260,493526144.0,GalaxyProperties_SFR_GE_0_z0.0.txt
2855291,2855291,820939.0625,GalaxyProperties_SFR_GE_0_z0.0.txt
12809430,12809430,749449.4375,GalaxyProperties_SFR_GE_0_z0.0.txt
1484113,1484113,22647910.0,GalaxyProperties_SFR_GE_0_z0.0.txt
2834679,2834679,272852.03125,GalaxyProperties_SFR_GE_0_z0.0.txt
12766858,12766858,2668945.5,GalaxyProperties_SFR_GE_0_z0.0.txt
361208,361208,754215.375,GalaxyProperties_SFR_GE_0_z0.0.txt
45704567,45704567,409278.03125,GalaxyProperties_SFR_GE_0_z0.0.txt
1491706,1491706,735151.5,GalaxyProperties_SFR_GE_0_z0.0.txt
357019,357019,205532.640625,GalaxyProperties_SFR_GE_0_z0.0.txt
7466799,7466799,1159323.25,GalaxyProperties_SFR_GE_0_z0.0.txt
9880101,9880101,617193.625,GalaxyProperties_SFR_GE_0_z0.0.txt
757910,757910,1598984.375,GalaxyProperties_SFR_GE_0_z0.0.txt
2879113,2879113,133894.078125,GalaxyProperties_SFR_GE_0_z0.0.txt
4146702,4146702,280596.71875,GalaxyProperties_SFR_GE_0_z0.0.txt
7514702,7514702,540342.3125,GalaxyProperties_SFR_GE_0_z0.0.txt
356496,356496,9112543.0,GalaxyProperties_SFR_GE_0_z0.0.txt
21075413,21075413,262426.4375,GalaxyProperties_SFR_GE_0_z0.0.txt
66003,66003,75510.90625,GalaxyProperties_SFR_GE_0_z0.0.txt
4155257,4155257,2759499.0,GalaxyProperties_SFR_GE_0_z0.0.txt
16475322,16475322,548087.0,GalaxyProperties_SFR_GE_0_z0.0.txt
21105058,21105058,103213.125,GalaxyProperties_SFR_GE_0_z0.0.txt
1497009,1497009,234128.484375,GalaxyProperties_SFR_GE_0_z0.0.txt
2897271,2897271,16490270.0,GalaxyProperties_SFR_GE_0_z0.0.txt
65057,65057,7844793.5,GalaxyProperties_SFR_GE_0_z0.0.txt
163837,163837,214125680.0,GalaxyProperties_SFR_GE_0_z0.0.txt
163917,163917,728002.5625,GalaxyProperties_SFR_GE_0_z0.0.txt
756734,756734,7072705.5,GalaxyProperties_SFR_GE_0_z0.0.txt
2876856,2876856,104255.6875,GalaxyProperties_SFR_GE_0_z0.0.txt
7500565,7500565,268681.78125,GalaxyProperties_SFR_GE_0_z0.0.txt
9877807,9877807,270171.15625,GalaxyProperties_SFR_GE_0_z0.0.txt
12860534,12860534,129277.046875,GalaxyProperties_SFR_GE_0_z0.0.txt
1509690,1509690,218936.9375,GalaxyProperties_SFR_GE_0_z0.0.txt
2879816,2879816,99132264.0,GalaxyProperties_SFR_GE_0_z0.0.txt
2879907,2879907,248724.28125,GalaxyProperties_SFR_GE_0_z0.0.txt
4137709,4137709,477193.15625,GalaxyProperties_SFR_GE_0_z0.0.txt
5617688,5617688,438469.625,GalaxyProperties_SFR_GE_0_z0.0.txt
12860770,12860770,238298.703125,GalaxyProperties_SFR_GE_0_z0.0.txt
12860790,12860790,1018726.9375,GalaxyProperties_SFR_GE_0_z0.0.txt
40336444,40336444,249320.015625,GalaxyProperties_SFR_GE_0_z0.0.txt
21101392,21101392,2375838.0,GalaxyProperties_SFR_GE_0_z0.0.txt
4129108,4129108,554640.25,GalaxyProperties_SFR_GE_0_z0.0.txt
753272,753272,911492.5625,GalaxyProperties_SFR_GE_0_z0.0.txt
1504359,1504359,282979.71875,GalaxyProperties_SFR_GE_0_z0.0.txt
4126433,4126433,851917.875,GalaxyProperties_SFR_GE_0_z0.0.txt
9866404,9866404,705364.1875,GalaxyProperties_SFR_GE_0_z0.0.txt
21004781,21004781,147447.328125,GalaxyProperties_SFR_GE_0_z0.0.txt
162840,162840,34086248.0,GalaxyProperties_SFR_GE_0_z0.0.txt
32793935,32793935,567150.9375,GalaxyProperties_SFR_GE_0_z0.0.txt
163393,163393,1386898.5,GalaxyProperties_SFR_GE_0_z0.0.txt
2870065,2870065,781619.75,GalaxyProperties_SFR_GE_0_z0.0.txt
1507701,1507701,461703.75,GalaxyProperties_SFR_GE_0_z0.0.txt
26417696,26417696,235915.71875,GalaxyProperties_SFR_GE_0_z0.0.txt
16536263,16536263,110957.8359375,GalaxyProperties_SFR_GE_0_z0.0.txt
4142690,4142690,545704.0625,GalaxyProperties_SFR_GE_0_z0.0.txt
32904534,32904534,9646332.0,GalaxyProperties_SFR_GE_0_z0.0.txt
2899914,2899914,22838548.0,GalaxyProperties_SFR_GE_0_z0.0.txt
2900757,2900757,645789.5,GalaxyProperties_SFR_GE_0_z0.0.txt
4154060,4154060,934130.9375,GalaxyProperties_SFR_GE_0_z0.0.txt
12903998,12903998,19044832.0,GalaxyProperties_SFR_GE_0_z0.0.txt
26479192,26479192,434895.125,GalaxyProperties_SFR_GE_0_z0.0.txt
1523675,1523675,243958.296875,GalaxyProperties_SFR_GE_0_z0.0.txt
16508922,16508922,195702.8125,GalaxyProperties_SFR_GE_0_z0.0.txt
6446,6446,49947408.0,GalaxyProperties_SFR_GE_0_z0.0.txt
26382721,26382721,747066.4375,GalaxyProperties_SFR_GE_0_z0.0.txt
752592,752592,3364777.75,GalaxyProperties_SFR_GE_0_z0.0.txt
16518705,16518705,2645115.75,GalaxyProperties_SFR_GE_0_z0.0.txt
65124,65124,92421768.0,GalaxyProperties_SFR_GE_0_z0.0.txt
2870742,2870742,749449.4375,GalaxyProperties_SFR_GE_0_z0.0.txt
2868973,2868973,1209365.875,GalaxyProperties_SFR_GE_0_z0.0.txt
2871686,2871686,4213121.0,GalaxyProperties_SFR_GE_0_z0.0.txt
2874384,2874384,233830.609375,GalaxyProperties_SFR_GE_0_z0.0.txt
7491880,7491880,867407.3125,GalaxyProperties_SFR_GE_0_z0.0.txt
65326,65326,455746.28125,GalaxyProperties_SFR_GE_0_z0.0.txt
1506225,1506225,188255.984375,GalaxyProperties_SFR_GE_0_z0.0.txt
4135160,4135160,227575.265625,GalaxyProperties_SFR_GE_0_z0.0.txt
164377,164377,436682.375,GalaxyProperties_SFR_GE_0_z0.0.txt
2874913,2874913,54287.42578125,GalaxyProperties_SFR_GE_0_z0.0.txt
753657,753657,93234.3671875,GalaxyProperties_SFR_GE_0_z0.0.txt
2871625,2871625,31074152.0,GalaxyProperties_SFR_GE_0_z0.0.txt
4134497,4134497,2592690.0,GalaxyProperties_SFR_GE_0_z0.0.txt
7492969,7492969,87127.9609375,GalaxyProperties_SFR_GE_0_z0.0.txt
762455,762455,6910662.5,GalaxyProperties_SFR_GE_0_z0.0.txt
4159346,4159346,557619.0,GalaxyProperties_SFR_GE_0_z0.0.txt
26524707,26524707,925790.5,GalaxyProperties_SFR_GE_0_z0.0.txt
1526277,1526277,325277.71875,GalaxyProperties_SFR_GE_0_z0.0.txt
5649403,5649403,576087.125,GalaxyProperties_SFR_GE_0_z0.0.txt
7480058,7480058,4265547.0,GalaxyProperties_SFR_GE_0_z0.0.txt
7503322,7503322,306213.84375,GalaxyProperties_SFR_GE_0_z0.0.txt
9906615,9906615,502214.53125,GalaxyProperties_SFR_GE_0_z0.0.txt
21089183,21089183,45448328.0,GalaxyProperties_SFR_GE_0_z0.0.txt
165225,165225,8597817.0,GalaxyProperties_SFR_GE_0_z0.0.txt
5639168,5639168,77893.890625,GalaxyProperties_SFR_GE_0_z0.0.txt
765048,765048,573108.375,GalaxyProperties_SFR_GE_0_z0.0.txt
9876095,9876095,598129.75,GalaxyProperties_SFR_GE_0_z0.0.txt
767101,767101,417618.46875,GalaxyProperties_SFR_GE_0_z0.0.txt
21153007,21153007,207915.625,GalaxyProperties_SFR_GE_0_z0.0.txt
1505485,1505485,22914804.0,GalaxyProperties_SFR_GE_0_z0.0.txt
4166511,4166511,8092624.0,GalaxyProperties_SFR_GE_0_z0.0.txt
766729,766729,25049960.0,GalaxyProperties_SFR_GE_0_z0.0.txt
12942943,12942943,221617.796875,GalaxyProperties_SFR_GE_0_z0.0.txt
65539,65539,261709168.0,GalaxyProperties_SFR_GE_0_z0.0.txt
2881196,2881196,69330.03125,GalaxyProperties_SFR_GE_0_z0.0.txt
5623723,5623723,2413966.0,GalaxyProperties_SFR_GE_0_z0.0.txt
12872992,12872992,229660.375,GalaxyProperties_SFR_GE_0_z0.0.txt
362139,362139,621959.625,GalaxyProperties_SFR_GE_0_z0.0.txt
66045,66045,43236916.0,GalaxyProperties_SFR_GE_0_z0.0.txt
66075,66075,15632395.0,GalaxyProperties_SFR_GE_0_z0.0.txt
164954,164954,2959670.0,GalaxyProperties_SFR_GE_0_z0.0.txt
165060,165060,202229808.0,GalaxyProperties_SFR_GE_0_z0.0.txt
362966,362966,538555.0625,GalaxyProperties_SFR_GE_0_z0.0.txt
363354,363354,332426.6875,GalaxyProperties_SFR_GE_0_z0.0.txt
1516964,1516964,639832.0,GalaxyProperties_SFR_GE_0_z0.0.txt
1517155,1517155,957770176.0,GalaxyProperties_SFR_GE_0_z0.0.txt
1519465,1519465,6586576.0,GalaxyProperties_SFR_GE_0_z0.0.txt
2890013,2890013,2530732.25,GalaxyProperties_SFR_GE_0_z0.0.txt
2890578,2890578,228171.015625,GalaxyProperties_SFR_GE_0_z0.0.txt
2893705,2893705,106340.796875,GalaxyProperties_SFR_GE_0_z0.0.txt
4146801,4146801,1185536.125,GalaxyProperties_SFR_GE_0_z0.0.txt
4147488,4147488,597534.0,GalaxyProperties_SFR_GE_0_z0.0.txt
5632613,5632613,76255.5859375,GalaxyProperties_SFR_GE_0_z0.0.txt
9902554,9902554,55851.2578125,GalaxyProperties_SFR_GE_0_z0.0.txt
9902806,9902806,40585.25,GalaxyProperties_SFR_GE_0_z0.0.txt
9905106,9905106,7110833.5,GalaxyProperties_SFR_GE_0_z0.0.txt
21074063,21074063,354469.3125,GalaxyProperties_SFR_GE_0_z0.0.txt
26487637,26487637,540342.3125,GalaxyProperties_SFR_GE_0_z0.0.txt
32899626,32899626,4956613.0,GalaxyProperties_SFR_GE_0_z0.0.txt
6579,6579,78695768.0,GalaxyProperties_SFR_GE_0_z0.0.txt
368938,368938,187588736.0,GalaxyProperties_SFR_GE_0_z0.0.txt
760770,760770,81915.1796875,GalaxyProperties_SFR_GE_0_z0.0.txt
1517272,1517272,2845286.5,GalaxyProperties_SFR_GE_0_z0.0.txt
1538156,1538156,2275752.75,GalaxyProperties_SFR_GE_0_z0.0.txt
5632931,5632931,31188534.0,GalaxyProperties_SFR_GE_0_z0.0.txt
16576973,16576973,202851.78125,GalaxyProperties_SFR_GE_0_z0.0.txt
64802,64802,57115432.0,GalaxyProperties_SFR_GE_0_z0.0.txt
166116,166116,743491.9375,GalaxyProperties_SFR_GE_0_z0.0.txt
1504493,1504493,376511.96875,GalaxyProperties_SFR_GE_0_z0.0.txt
7485243,7485243,1044939.8125,GalaxyProperties_SFR_GE_0_z0.0.txt
366397,366397,161447.375,GalaxyProperties_SFR_GE_0_z0.0.txt
21143253,21143253,641023.5,GalaxyProperties_SFR_GE_0_z0.0.txt
5618585,5618585,1031833.375,GalaxyProperties_SFR_GE_0_z0.0.txt
367305,367305,65274780.0,GalaxyProperties_SFR_GE_0_z0.0.txt
26443336,26443336,406895.03125,GalaxyProperties_SFR_GE_0_z0.0.txt
2891653,2891653,356852.3125,GalaxyProperties_SFR_GE_0_z0.0.txt
363483,363483,175447.421875,GalaxyProperties_SFR_GE_0_z0.0.txt
2890788,2890788,5538062.0,GalaxyProperties_SFR_GE_0_z0.0.txt
4180298,4180298,98298.21875,GalaxyProperties_SFR_GE_0_z0.0.txt
368377,368377,3612608.5,GalaxyProperties_SFR_GE_0_z0.0.txt
763846,763846,269575.40625,GalaxyProperties_SFR_GE_0_z0.0.txt
4156762,4156762,229362.5,GalaxyProperties_SFR_GE_0_z0.0.txt
1503146,1503146,449193.0625,GalaxyProperties_SFR_GE_0_z0.0.txt
2909670,2909670,162341.0,GalaxyProperties_SFR_GE_0_z0.0.txt
20997711,20997711,1274898.125,GalaxyProperties_SFR_GE_0_z0.0.txt
32976779,32976779,1475069.0,GalaxyProperties_SFR_GE_0_z0.0.txt
1530262,1530262,9122074.0,GalaxyProperties_SFR_GE_0_z0.0.txt
67112,67112,121383.40625,GalaxyProperties_SFR_GE_0_z0.0.txt
5651710,5651710,56968.28515625,GalaxyProperties_SFR_GE_0_z0.0.txt
2913827,2913827,1660942.0,GalaxyProperties_SFR_GE_0_z0.0.txt
16645259,16645259,1241536.25,GalaxyProperties_SFR_GE_0_z0.0.txt
769363,769363,2328178.25,GalaxyProperties_SFR_GE_0_z0.0.txt
2884568,2884568,278213.75,GalaxyProperties_SFR_GE_0_z0.0.txt
26641250,26641250,486129.375,GalaxyProperties_SFR_GE_0_z0.0.txt
368702,368702,31646068.0,GalaxyProperties_SFR_GE_0_z0.0.txt
2898651,2898651,168000.59375,GalaxyProperties_SFR_GE_0_z0.0.txt
165748,165748,574299.875,GalaxyProperties_SFR_GE_0_z0.0.txt
165749,165749,400937.5625,GalaxyProperties_SFR_GE_0_z0.0.txt
1523336,1523336,1522728.75,GalaxyProperties_SFR_GE_0_z0.0.txt
5645584,5645584,2597456.0,GalaxyProperties_SFR_GE_0_z0.0.txt
9927407,9927407,724428.0625,GalaxyProperties_SFR_GE_0_z0.0.txt
9929291,9929291,416427.0,GalaxyProperties_SFR_GE_0_z0.0.txt
9929470,9929470,506980.5,GalaxyProperties_SFR_GE_0_z0.0.txt
26536310,26536310,292809.53125,GalaxyProperties_SFR_GE_0_z0.0.txt
16624928,16624928,580257.375,GalaxyProperties_SFR_GE_0_z0.0.txt
765749,765749,65904.484375,GalaxyProperties_SFR_GE_0_z0.0.txt
16624849,16624849,269277.53125,GalaxyProperties_SFR_GE_0_z0.0.txt
4167099,4167099,2721371.25,GalaxyProperties_SFR_GE_0_z0.0.txt
7549733,7549733,589193.5625,GalaxyProperties_SFR_GE_0_z0.0.txt
21155107,21155107,508767.75,GalaxyProperties_SFR_GE_0_z0.0.txt
67199,67199,22037864.0,GalaxyProperties_SFR_GE_0_z0.0.txt
366964,366964,21465948.0,GalaxyProperties_SFR_GE_0_z0.0.txt
7552643,7552643,2573626.0,GalaxyProperties_SFR_GE_0_z0.0.txt
9951171,9951171,494469.8125,GalaxyProperties_SFR_GE_0_z0.0.txt
6559,6559,1072344.125,GalaxyProperties_SFR_GE_0_z0.0.txt
368285,368285,1013961.0,GalaxyProperties_SFR_GE_0_z0.0.txt
4175978,4175978,102915.25,GalaxyProperties_SFR_GE_0_z0.0.txt
32877934,32877934,181404.890625,GalaxyProperties_SFR_GE_0_z0.0.txt
2931531,2931531,405703.5625,GalaxyProperties_SFR_GE_0_z0.0.txt
4179570,4179570,868598.8125,GalaxyProperties_SFR_GE_0_z0.0.txt
4179710,4179710,607065.9375,GalaxyProperties_SFR_GE_0_z0.0.txt
771884,771884,1727665.625,GalaxyProperties_SFR_GE_0_z0.0.txt
771912,771912,36983960.0,GalaxyProperties_SFR_GE_0_z0.0.txt
1539996,1539996,3588778.5,GalaxyProperties_SFR_GE_0_z0.0.txt
2931774,2931774,1079493.125,GalaxyProperties_SFR_GE_0_z0.0.txt
771745,771745,2240007.75,GalaxyProperties_SFR_GE_0_z0.0.txt
4179218,4179218,6557980.5,GalaxyProperties_SFR_GE_0_z0.0.txt
26636403,26636403,1222472.375,GalaxyProperties_SFR_GE_0_z0.0.txt
2937900,2937900,149085.625,GalaxyProperties_SFR_GE_0_z0.0.txt
167514,167514,288937.1875,GalaxyProperties_SFR_GE_0_z0.0.txt
9978575,9978575,1098557.0,GalaxyProperties_SFR_GE_0_z0.0.txt
26646367,26646367,658895.9375,GalaxyProperties_SFR_GE_0_z0.0.txt
775010,775010,6109979.0,GalaxyProperties_SFR_GE_0_z0.0.txt
763834,763834,66037336.0,GalaxyProperties_SFR_GE_0_z0.0.txt
5684206,5684206,132404.71875,GalaxyProperties_SFR_GE_0_z0.0.txt
16624905,16624905,1570388.5,GalaxyProperties_SFR_GE_0_z0.0.txt
5652712,5652712,3102649.25,GalaxyProperties_SFR_GE_0_z0.0.txt
32985622,32985622,2016007.0,GalaxyProperties_SFR_GE_0_z0.0.txt
66916,66916,232732048.0,GalaxyProperties_SFR_GE_0_z0.0.txt
2911853,2911853,698215.1875,GalaxyProperties_SFR_GE_0_z0.0.txt
12936486,12936486,109617.40625,GalaxyProperties_SFR_GE_0_z0.0.txt
1531600,1531600,11743360.0,GalaxyProperties_SFR_GE_0_z0.0.txt
7554381,7554381,271958.40625,GalaxyProperties_SFR_GE_0_z0.0.txt
7564529,7564529,32217986.0,GalaxyProperties_SFR_GE_0_z0.0.txt
2932676,2932676,350299.09375,GalaxyProperties_SFR_GE_0_z0.0.txt
33075127,33075127,273745.625,GalaxyProperties_SFR_GE_0_z0.0.txt
369082,369082,5347423.0,GalaxyProperties_SFR_GE_0_z0.0.txt
4184618,4184618,57877988.0,GalaxyProperties_SFR_GE_0_z0.0.txt
21214195,21214195,580853.125,GalaxyProperties_SFR_GE_0_z0.0.txt
2936707,2936707,381277.9375,GalaxyProperties_SFR_GE_0_z0.0.txt
68132,68132,3526820.75,GalaxyProperties_SFR_GE_0_z0.0.txt
774645,774645,10771102.0,GalaxyProperties_SFR_GE_0_z0.0.txt
1543887,1543887,1187919.0,GalaxyProperties_SFR_GE_0_z0.0.txt
1544025,1544025,33018668.0,GalaxyProperties_SFR_GE_0_z0.0.txt
2936890,2936890,1977879.25,GalaxyProperties_SFR_GE_0_z0.0.txt
2942216,2942216,523661.40625,GalaxyProperties_SFR_GE_0_z0.0.txt
12999189,12999189,2473540.5,GalaxyProperties_SFR_GE_0_z0.0.txt
12998417,12998417,1553707.625,GalaxyProperties_SFR_GE_0_z0.0.txt
7540102,7540102,289235.0625,GalaxyProperties_SFR_GE_0_z0.0.txt
2909445,2909445,477788.90625,GalaxyProperties_SFR_GE_0_z0.0.txt
5654071,5654071,637449.0625,GalaxyProperties_SFR_GE_0_z0.0.txt
32975278,32975278,206128.375,GalaxyProperties_SFR_GE_0_z0.0.txt
66846,66846,1284430.0,GalaxyProperties_SFR_GE_0_z0.0.txt
4167120,4167120,817364.5625,GalaxyProperties_SFR_GE_0_z0.0.txt
2916579,2916579,21961608.0,GalaxyProperties_SFR_GE_0_z0.0.txt
767847,767847,1737197.625,GalaxyProperties_SFR_GE_0_z0.0.txt
1532083,1532083,1503664.875,GalaxyProperties_SFR_GE_0_z0.0.txt
2917150,2917150,3483927.0,GalaxyProperties_SFR_GE_0_z0.0.txt
4169503,4169503,187958.109375,GalaxyProperties_SFR_GE_0_z0.0.txt
368344,368344,14202603.0,GalaxyProperties_SFR_GE_0_z0.0.txt
68036,68036,139395216.0,GalaxyProperties_SFR_GE_0_z0.0.txt
773215,773215,238596.578125,GalaxyProperties_SFR_GE_0_z0.0.txt
1543142,1543142,34162504.0,GalaxyProperties_SFR_GE_0_z0.0.txt
2938586,2938586,787577.25,GalaxyProperties_SFR_GE_0_z0.0.txt
2916559,2916559,1482218.0,GalaxyProperties_SFR_GE_0_z0.0.txt
166419,166419,28595844.0,GalaxyProperties_SFR_GE_0_z0.0.txt
7552389,7552389,345533.125,GalaxyProperties_SFR_GE_0_z0.0.txt
7552948,7552948,260043.46875,GalaxyProperties_SFR_GE_0_z0.0.txt
9947607,9947607,402129.0625,GalaxyProperties_SFR_GE_0_z0.0.txt
1532145,1532145,5843084.5,GalaxyProperties_SFR_GE_0_z0.0.txt
2916492,2916492,106300288.0,GalaxyProperties_SFR_GE_0_z0.0.txt
771579,771579,512342.21875,GalaxyProperties_SFR_GE_0_z0.0.txt
5677459,5677459,288639.3125,GalaxyProperties_SFR_GE_0_z0.0.txt
366056,366056,568342.4375,GalaxyProperties_SFR_GE_0_z0.0.txt
2911039,2911039,321107.5,GalaxyProperties_SFR_GE_0_z0.0.txt
1532732,1532732,294001.03125,GalaxyProperties_SFR_GE_0_z0.0.txt
5659031,5659031,83851.359375,GalaxyProperties_SFR_GE_0_z0.0.txt
21164215,21164215,1272515.125,GalaxyProperties_SFR_GE_0_z0.0.txt
367068,367068,411065.28125,GalaxyProperties_SFR_GE_0_z0.0.txt
2935490,2935490,313958.53125,GalaxyProperties_SFR_GE_0_z0.0.txt
5687218,5687218,477788.90625,GalaxyProperties_SFR_GE_0_z0.0.txt
2918799,2918799,409873.78125,GalaxyProperties_SFR_GE_0_z0.0.txt
67190,67190,2030305.0,GalaxyProperties_SFR_GE_0_z0.0.txt
12952710,12952710,680342.8125,GalaxyProperties_SFR_GE_0_z0.0.txt
33041554,33041554,932939.4375,GalaxyProperties_SFR_GE_0_z0.0.txt
5651869,5651869,186468.734375,GalaxyProperties_SFR_GE_0_z0.0.txt
32984470,32984470,200170.90625,GalaxyProperties_SFR_GE_0_z0.0.txt
766750,766750,6338745.5,GalaxyProperties_SFR_GE_0_z0.0.txt
367082,367082,509363.46875,GalaxyProperties_SFR_GE_0_z0.0.txt
12948399,12948399,332426.6875,GalaxyProperties_SFR_GE_0_z0.0.txt
67170,67170,35115696.0,GalaxyProperties_SFR_GE_0_z0.0.txt
1532701,1532701,459916.5,GalaxyProperties_SFR_GE_0_z0.0.txt
16647271,16647271,342554.375,GalaxyProperties_SFR_GE_0_z0.0.txt
166502,166502,1451239.125,GalaxyProperties_SFR_GE_0_z0.0.txt
4171264,4171264,988939.625,GalaxyProperties_SFR_GE_0_z0.0.txt
768857,768857,331235.1875,GalaxyProperties_SFR_GE_0_z0.0.txt
5666669,5666669,10218249.0,GalaxyProperties_SFR_GE_0_z0.0.txt
67373,67373,1117620.875,GalaxyProperties_SFR_GE_0_z0.0.txt
1534093,1534093,2390136.0,GalaxyProperties_SFR_GE_0_z0.0.txt
9959340,9959340,520086.9375,GalaxyProperties_SFR_GE_0_z0.0.txt
67319,67319,88303968.0,GalaxyProperties_SFR_GE_0_z0.0.txt
768296,768296,4966145.0,GalaxyProperties_SFR_GE_0_z0.0.txt
5665931,5665931,579661.625,GalaxyProperties_SFR_GE_0_z0.0.txt
7559567,7559567,1896857.75,GalaxyProperties_SFR_GE_0_z0.0.txt
26610136,26610136,301745.75,GalaxyProperties_SFR_GE_0_z0.0.txt
167599,167599,4398994.0,GalaxyProperties_SFR_GE_0_z0.0.txt
5677106,5677106,2497370.5,GalaxyProperties_SFR_GE_0_z0.0.txt
167963,167963,860258.3125,GalaxyProperties_SFR_GE_0_z0.0.txt
167977,167977,90439128.0,GalaxyProperties_SFR_GE_0_z0.0.txt
168099,168099,89066528.0,GalaxyProperties_SFR_GE_0_z0.0.txt
168110,168110,135383.453125,GalaxyProperties_SFR_GE_0_z0.0.txt
369856,369856,357486176.0,GalaxyProperties_SFR_GE_0_z0.0.txt
369962,369962,677149632.0,GalaxyProperties_SFR_GE_0_z0.0.txt
773406,773406,187958.109375,GalaxyProperties_SFR_GE_0_z0.0.txt
773495,773495,54293976.0,GalaxyProperties_SFR_GE_0_z0.0.txt
773613,773613,21732842.0,GalaxyProperties_SFR_GE_0_z0.0.txt
1545493,1545493,587406.3125,GalaxyProperties_SFR_GE_0_z0.0.txt
2939504,2939504,82659.8671875,GalaxyProperties_SFR_GE_0_z0.0.txt
2939528,2939528,23143570.0,GalaxyProperties_SFR_GE_0_z0.0.txt
2943318,2943318,91596.0625,GalaxyProperties_SFR_GE_0_z0.0.txt
4162506,4162506,261234.953125,GalaxyProperties_SFR_GE_0_z0.0.txt
4190393,4190393,80373384.0,GalaxyProperties_SFR_GE_0_z0.0.txt
4190631,4190631,95468.421875,GalaxyProperties_SFR_GE_0_z0.0.txt
