population,subhalo_id,track_id,is_central,DoR,stellar_mass_msun,r50_kpc,dcont_0p3cMpc,dcont_1cMpc,dcont_3cMpc,dev_0p3cMpc,dev_1cMpc,dev_3cMpc
satellite,180003,180003,False,0.6449354800259841,1520231424.0,0.9202957153320312,32148.988284482548,1326.601280616722,73.58080743767782,4.794063702916824,1.7081774145844486,0.776755740172528
satellite,809503,809503,False,0.6315994382294959,41463517184.0,1.5544891357421875,27569.874967532283,1445.2779705553055,72.52391319081673,4.050991481179395,1.9014559162381923,0.758590933596883
satellite,1639847,1639847,False,0.6303525706110041,4709544960.0,1.21307373046875,31027.33174696263,1458.0442589873555,75.2099561466309,4.612047719107029,1.9222472704721458,0.8047558653212685
satellite,25311,25311,False,0.6061328658656949,19989944320.0,2.09808349609375,1389.7955594255511,1911.0136357830477,93.92934121769817,-0.19736151306371946,2.659959474000987,1.1264853193710302
satellite,83700,83700,False,0.6566717963671045,8316129280.0,1.2969970703125,32569.03841658183,2302.202827763439,179.8311445323634,4.862227026970134,3.2970556124948818,2.6028767808102886
satellite,2860534,2860534,False,0.647990293420894,22410602496.0,1.8310546875,32150.3251330882,2480.556054778622,171.7154542873048,4.7942806390340955,3.5875241493275505,2.4633926801378077
satellite,7765873,7765873,False,0.6141653144751581,12415629312.0,2.25830078125,7680.885931515601,771.2954969695176,39.43310329230695,0.8235205172270968,0.8037987208533248,0.18986027485494994
satellite,1874277,1874277,False,0.6267316195050473,19794731008.0,1.911163330078125,8795.643831925581,653.1391864393913,27.766822437897176,1.0044170298097297,0.6113677163147274,-0.010647709559649618
satellite,117,117,False,0.6275227129805966,3987251968.0,0.904083251953125,42684.03878109336,1985.6532194717506,94.28523109143508,6.50363121889311,2.7815185342248396,1.132601986897475
satellite,137,137,False,0.7246507183723369,10522050560.0,4.43267822265625,9282.008214339981,1885.8151337221739,94.40044084191948,1.0833414497136509,2.618920844386655,1.1345820930806552
satellite,552,552,False,0.6904961368601793,33342603264.0,2.178192138671875,5183.093803415719,1751.5851253308595,89.72435661501426,0.41819314976601357,2.400311992789354,1.054214387640471
satellite,553,553,False,0.7124777848063014,44430774272.0,3.856658935546875,40455.73044651091,1976.1396190958355,94.03101077144707,6.142034134417161,2.7660245528293275,1.1282327106393297
satellite,2202,2202,False,0.6428003357760255,17803544576.0,2.323150634765625,38699.126654415995,1942.197069145236,94.32964203655828,5.856982555179612,2.710745245661641,1.1333652763471056
satellite,21185,21185,False,0.6744277369607915,8345411072.0,2.13623046875,41501.41406682957,1928.4435602229553,94.28523109143508,6.311721669361617,2.688346090458075,1.132601986897475
satellite,71883,71883,False,0.6492821745148009,28345116672.0,2.81524658203125,37315.05752157869,2006.892344333194,93.38873365345191,5.632383761834926,2.816108867269863,1.11719391498783
satellite,72033,72033,False,0.6611736134081211,41697775616.0,1.6078948974609375,34479.65585852659,1937.1201214054754,94.32964203655828,5.172271057158435,2.702476858224958,1.1333652763471056
satellite,74170,74170,False,0.6329071544436423,41307344896.0,2.87628173828125,39350.37222660106,1993.0829555404284,94.32964203655828,5.962662948025298,2.793618705334937,1.1333652763471056
satellite,74285,74285,False,0.6951509463023098,4158064640.0,0.75531005859375,41070.41239182833,1980.5914069449707,94.03101077144707,6.2417811917957495,2.773274796205735,1.1282327106393297
satellite,100031,100031,False,0.6839624251195557,21356443648.0,2.201080322265625,11459.955340239387,1919.274554437613,94.32964203655828,1.4367662063533426,2.6734133205875756,1.1333652763471056
satellite,222292,222292,False,0.751421832197312,1298175104.0,0.499725341796875,42684.03878109336,1980.8195842328757,94.32964203655828,6.50363121889311,2.77364640889851,1.1333652763471056
satellite,389228,389228,False,0.6204523621508219,25846372352.0,3.787994384765625,5154.463807012947,1881.444838424587,92.70851321599781,0.4135472383061261,2.6118033209088845,1.1055029887557581
