logMmol dlogMmol logSFR dlogSFR
7.498250466519537 0.131295426292319 -2.046655989364443 0.08514326422117405
6.96494465335099 0.45384018927421294 -2.868148169068576 0.18844167869419118
7.278419363369615 0.20606626354714375 -2.9644500796916953 0.376206710666138
6.934525622758154 0.46181813901742386 -3.3699146211293374 0.36811874735054634
6.883786533053029 0.3580936722051417 -3.1148770047473495 0.2239541072549699
6.781598468705666 0.4568388890124443 -2.6039793770530975 0.1621617101084853
7.120735682249465 0.21512142919255117 -3.710105983167386 0.37715021523694775
6.942270560187611 0.2269816636538641 -20.0 -20.0
6.719325291458238 0.30412300921139696 -20.0 -20.0
6.781724694510653 0.3711430324794211 -20.0 -20.0
6.914486447586267 0.4406037882818951 -20.0 -20.0
7.14667710553141 0.34287714418234244 -4.2556143217284195 0.5025632770884182
7.2325813822092195 0.2999421940810064 -3.700804473646275 0.3891073758139641
7.474632592725227 0.17970377768604362 -3.304440185223221 0.2956918928428474
7.650343060616047 0.11276471899798068 -2.905556135685359 0.18417420785388317
7.959614398007062 0.055519167257086235 -1.944743412266717 0.07198603396831514
8.215597861389215 0.030662801627292645 -1.8129923327795603 0.06058853398242578
8.237605114330137 0.02902530713461789 -1.7010538182372583 0.061034365373391845
7.836660592746718 0.07228767541882862 -2.2172740694060993 0.08974613393451508
7.279531694881998 0.2583928120126395 -2.62978535653523 0.13341046995546813
7.602387117644074 0.11848226753889532 -2.7905615658959158 0.1586747637892988
7.817494596458128 0.06987014116134217 -2.000575450377961 0.06711161800990129
7.641007980056627 0.100766309870224 -2.0952105530388883 0.081616884726836
7.629056835144866 0.09953329541906634 -2.2437755503832912 0.14649234290805482
7.377964211013005 0.17338343521296093 -2.8002083217680243 0.2097571826566718
7.268931640511548 0.2274055814133809 -2.910382862362757 0.22828192863249547
7.49238433488124 0.1435046724889483 -2.6772329462926443 0.21099133478324708
7.871300643357165 0.0599910560617727 -2.101106137229103 0.1067609479832053
8.026485177395907 0.041891901794231634 -1.3970614815194018 0.04440155259523342
