matched_index,host_halo_index,track_id,DoR,is_central_flag,gal_stellar_mass,gal_r50_kpc,host_mass,host_radius_kpc,gal_center_x,gal_center_y,gal_center_z,host_center_x,host_center_y,host_center_z,dist_to_host_kpc,dist_over_hostR,dist_over_galR50,bh_mass,v_gal_x,v_gal_y,v_gal_z,v_host_x,v_host_y,v_host_z,v_rel,sigma_host,v_rel_over_sigma
22734,15472933,446417,0.6054659357526995,False,2110754560.0,0.9222030639648438,1384263664533504.0,4851.5625,33758.2265625,115824.4375,145864.4375,33902.7109375,115949.8515625,145965.0,216.1417083724114,0.044550947941495424,234.37539606857254,0.0,1009.5859375,1203.28564453125,336.0859375,701.726806640625,1470.427001953125,752.726806640625,582.8647897556921,382.349609375,1.5244288877618055
22751,15472933,458066,0.6516674627343886,False,3845721600.0,5.0506591796875,1384263664533504.0,4851.5625,33871.46484375,115994.625,146382.5625,33902.7109375,115949.8515625,145965.0,421.11687271641136,0.08680025717826192,83.37859628502336,0.0,-93.4140625,-517.214111328125,-1243.01416015625,701.726806640625,1470.427001953125,752.726806640625,2926.7641181917893,382.349609375,7.6546805500232225
22754,15472933,458677,0.686697642801295,False,19462864896.0,1.8520355224609375,1384263664533504.0,4851.5625,33577.16796875,115626.359375,145665.609375,33902.7109375,115949.8515625,145965.0,547.9600042101515,0.11294505722850144,295.8690573504963,0.0,1270.98583984375,627.785888671875,2428.98583984375,701.726806640625,1470.427001953125,752.726806640625,1960.5979289671548,382.349609375,5.127762343400864
22794,15472933,943990,0.6360825254458574,False,17881630720.0,1.8177032470703125,1384263664533504.0,4851.5625,33684.7734375,115635.3125,145695.125,33902.7109375,115949.8515625,145965.0,468.2564376168564,0.09651662482279809,257.60884697299724,0.0,566.0859375,915.18603515625,661.8857421875,701.726806640625,1470.427001953125,752.726806640625,578.7426678427377,382.349609375,1.5136478595826672
22830,15472933,1817624,0.6470367911485998,False,20068030464.0,2.201080322265625,1384263664533504.0,4851.5625,33758.01953125,115851.6875,145951.8125,33902.7109375,115949.8515625,145965.0,175.34450765665986,0.036141863091871916,79.66293000892104,0.0,829.68603515625,48.3857421875,923.5859375,701.726806640625,1470.427001953125,752.726806640625,1437.973487668024,382.349609375,3.7608865091259753
22845,15472933,1852695,0.6577851205454481,False,34943361024.0,1.4820098876953125,1384263664533504.0,4851.5625,33743.49609375,115677.59375,145600.953125,33902.7109375,115949.8515625,145965.0,481.66773831645366,0.09928095089292442,325.0098007547707,0.0,465.8857421875,1626.8857421875,1343.8857421875,701.726806640625,1470.427001953125,752.726806640625,655.4153127254696,382.349609375,1.7141780628384342
22870,15472933,1870301,0.6936497593756278,False,8316129280.0,1.2912750244140625,1384263664533504.0,4851.5625,34064.22265625,115857.0859375,146144.34375,33902.7109375,115949.8515625,145965.0,258.56464789155194,0.05329512871194629,200.2397963275716,0.0,-1455.51416015625,-148.6142578125,-1369.4141845703125,701.726806640625,1470.427001953125,752.726806640625,3431.9769195360154,382.349609375,8.976017852211296
22872,15472933,3259950,0.6821758476841361,False,8647993344.0,1.4553070068359375,1384263664533504.0,4851.5625,33810.32421875,115640.4296875,145801.046875,33902.7109375,115949.8515625,145965.0,362.15718925236433,0.07464753659307993,248.85277645969015,0.0,990.5859375,1267.98583984375,988.28564453125,701.726806640625,1470.427001953125,752.726806640625,424.157974940245,382.349609375,1.1093459089276598
22884,15472933,3299260,0.619763767025986,False,7505989632.0,1.129150390625,1384263664533504.0,4851.5625,34101.875,115948.40625,146023.40625,33902.7109375,115949.8515625,145965.0,207.5565049782566,0.04278137300679041,183.8165285169598,0.0,128.48583984375,-710.9140625,-1574.9141845703125,701.726806640625,1470.427001953125,752.726806640625,3241.1057726413596,382.349609375,8.476812041051558
22910,15472933,6098149,0.6011218372668866,False,18193973248.0,1.678466796875,1384263664533504.0,4851.5625,33939.28125,115690.5078125,145938.265625,33902.7109375,115949.8515625,145965.0,263.2703842574223,0.05426507115128833,156.85170820631296,0.0,616.45654296875,1667.356689453125,170.45654296875,701.726806640625,1470.427001953125,752.726806640625,620.5569914536727,382.349609375,1.6230093512271493
22915,15472933,6163743,0.6326905096561485,False,16398001152.0,2.25067138671875,1384263664533504.0,4851.5625,33903.5,116067.9140625,146477.546875,33902.7109375,115949.8515625,145965.0,525.969272484757,0.1084123460194024,233.6943880783799,0.0,-725.843505859375,-378.943603515625,-1292.4434814453125,701.726806640625,1470.427001953125,752.726806640625,3104.971842186772,382.349609375,8.12076635114719
23328,15773704,107,0.6579168815021977,False,84957265920.0,4.61578369140625,585305593741312.0,5804.6875,33077.45703125,144391.09375,129096.453125,32850.2578125,144404.984375,129140.515625,231.84895593845354,0.039941677469881635,50.22959727729749,0.0,-740.1390380859375,1014.160888671875,132.9609375,360.660888671875,265.260986328125,96.6610107421875,1331.8893449394009,482.921875,2.7579809776465414
23342,15773704,20315,0.6397176478391793,False,42869059584.0,1.7871856689453125,585305593741312.0,5804.6875,32835.1328125,144381.5,129245.2109375,32850.2578125,144404.984375,129140.515625,108.35769448273288,0.01866727441963635,60.630351040515535,0.0,691.160888671875,-83.1390380859375,-422.3389892578125,360.660888671875,265.260986328125,96.6610107421875,707.088273846851,482.921875,1.4641877091338036
23368,15773704,218204,0.6999881300551886,False,12962229248.0,1.3751983642578125,585305593741312.0,5804.6875,33702.68359375,144344.078125,129187.8515625,32850.2578125,144404.984375,129140.515625,855.9088589375268,0.14745132428533436,622.389381185351,0.0,597.260986328125,-126.1390380859375,803.56103515625,360.660888671875,265.260986328125,96.6610107421875,841.9508476383155,482.921875,1.7434514591792214
23369,15773704,218313,0.685368226449491,False,3552900352.0,0.6990432739257812,585305593741312.0,5804.6875,33121.44140625,144408.4375,129037.4921875,32850.2578125,144404.984375,129140.515625,290.11427794189495,0.04997931033184731,415.0161925064126,0.0,-78.93896484375,571.361083984375,152.9609375,360.660888671875,265.260986328125,96.6610107421875,538.6232289356445,482.921875,1.1153423707212362
23375,15773704,219205,0.6393964317361037,False,24011358208.0,2.96783447265625,585305593741312.0,5804.6875,32763.65234375,144456.5625,129004.0625,32850.2578125,144404.984375,129140.515625,169.6474742464163,0.029225944419301864,57.16204047410354,0.0,411.06103515625,1105.260986328125,442.361083984375,360.660888671875,265.260986328125,96.6610107421875,909.7520076401591,482.921875,1.8838492409153327
23525,15773704,6220689,0.6146987223716674,False,3567541248.0,0.8478164672851562,585305593741312.0,5804.6875,32695.9453125,144308.203125,129245.7421875,32850.2578125,144404.984375,129140.515625,210.3606129088307,0.03623978257379586,248.12046123902144,0.0,1000.779296875,937.979248046875,-488.520751953125,360.660888671875,265.260986328125,96.6610107421875,1097.606091255689,482.921875,2.272844010753684
23532,15773704,8251358,0.6280103559279913,False,27993731072.0,1.575469970703125,585305593741312.0,5804.6875,33341.8359375,144352.09375,128601.9453125,32850.2578125,144404.984375,129140.515625,731.0981142758842,0.12594960784295178,464.05080888314137,0.0,1183.079345703125,148.279296875,-849.32080078125,360.660888671875,265.260986328125,96.6610107421875,1258.943375162733,482.921875,2.6069296926396905
24013,16098020,1038537,0.6393870353666818,False,1488509056.0,2.185821533203125,84757362769920.0,3093.75,32071.330078125,176324.75,162667.796875,31926.140625,176614.203125,162968.5,441.9111429413925,0.14283996539519758,202.17164861296402,0.0,-337.04754638671875,-41.6475830078125,591.452392578125,79.75244140625,-179.947509765625,68.8524169921875,682.6125065129247,195.41635131835938,3.4931186766498246
24015,16098020,2022282,0.690100320212374,False,16964122624.0,1.33514404296875,84757362769920.0,3093.75,31756.755859375,176524.046875,163298.640625,31926.140625,176614.203125,162968.5,381.8536113686622,0.12342742993734536,286.0018088532188,0.0,-74.24755859375,-106.447509765625,135.1524658203125,79.75244140625,-179.947509765625,68.8524169921875,183.06814707810793,195.41635131835938,0.9368107931759786
24170,16193284,103252,0.6399017231499968,True,21551659008.0,1.62506103515625,1834077388800.0,579.1015625,33187.015625,186420.765625,127160.78125,33179.984375,186425.203125,127153.703125,10.919236984703875,0.018855478368190168,6.7192780753948655,0.0,71.90725708007812,-202.89273071289062,167.40725708007812,71.90725708007812,-202.89273071289062,167.40725708007812,0.0,72.89605712890625,0.0
24250,16236968,23874,0.6440065273446565,False,22957201408.0,1.3751983642578125,133212990865408.0,2796.875,32004.470703125,191745.65625,15485.1953125,31931.365234375,191837.78125,15385.640625,154.08621284650968,0.0550922772188638,112.04653586805945,0.0,-298.24169921875,595.058349609375,-274.1417236328125,-135.3416748046875,250.6583251953125,-371.6417236328125,393.260784684297,195.51329040527344,2.01142737595546
24254,16236968,24097,0.6957839270194897,False,3240557312.0,0.743865966796875,133212990865408.0,2796.875,31923.1640625,191834.09375,15485.08984375,31931.365234375,191837.78125,15385.640625,99.85491468304724,0.03570231586432974,134.23777822909096,0.0,-430.94171142578125,-330.54168701171875,-1145.24169921875,-135.3416748046875,250.6583251953125,-371.6417236328125,1011.7458959968201,195.51329040527344,5.174819030970239
24268,16236968,496354,0.6951702056938576,False,1123702272.0,0.6036758422851562,133212990865408.0,2796.875,31992.349609375,191889.421875,15508.833984375,31931.365234375,191837.78125,15385.640625,146.8415879055697,0.05250202025674,243.2457581037451,0.0,-350.6712646484375,334.2286376953125,-477.5712890625,-135.3416748046875,250.6583251953125,-371.6417236328125,254.11001992394495,195.51329040527344,1.299707142144701
24270,16236968,496985,0.6628986367088184,False,36622200832.0,1.8749237060546875,133212990865408.0,2796.875,31972.65625,192095.78125,15556.8916015625,31931.365234375,191837.78125,15385.640625,312.4033369619376,0.1116972824891844,166.62189290854562,0.0,-144.6712646484375,226.728759765625,-536.271240234375,-135.3416748046875,250.6583251953125,-371.6417236328125,166.6209563193371,195.51329040527344,0.8522231709872699
24625,16479608,81796,0.6447050287842978,False,15870922752.0,1.7986297607421875,80279616094208.0,2394.53125,35738.31640625,17332.869140625,20971.38671875,35714.10546875,17358.447265625,20996.921875,43.50234680860844,0.01816737484992457,24.186382188326302,0.0,-342.8861083984375,-182.3861083984375,-884.18603515625,-38.486083984375,-350.3861083984375,-417.8861083984375,581.651954830054,219.18319702148438,2.6537251154934127
24653,16479608,1708028,0.6374923191842267,False,30219173888.0,2.2430419921875,80279616094208.0,2394.53125,35938.8125,17446.70703125,21114.310546875,35714.10546875,17358.447265625,20996.921875,268.4457792664001,0.11210786214061734,119.67933734695781,0.0,-111.5860595703125,-773.2860717773438,-1158.68603515625,-38.486083984375,-350.3861083984375,-417.8861083984375,856.1381412721462,219.18319702148438,3.906039116621825
25171,16882427,440402,0.6630611435285877,True,28032774144.0,3.322601318359375,2813584736256.0,599.609375,35482.3203125,71943.046875,31751.572265625,35475.45703125,71969.15625,31772.62890625,34.23720500884421,0.057099182294880244,10.304337393614759,0.0,88.65911865234375,-94.640869140625,187.7591552734375,88.65911865234375,-94.640869140625,187.7591552734375,0.0,69.68597412109375,0.0
25587,15472933,18408,0.7739284345876163,False,19013873664.0,1.4095306396484375,1384263664533504.0,4851.5625,35016.13671875,117278.3125,147246.609375,33902.7109375,115949.8515625,145965.0,2155.70128331906,0.44433134342164204,1529.375256331236,0.0,-186.61572265625,-697.215576171875,-922.61572265625,701.726806640625,1470.427001953125,752.726806640625,2880.03461547406,382.349609375,7.532463862541536
25763,17260843,949881,0.6041948742006057,False,8462539776.0,1.758575439453125,160559232188416.0,2597.65625,35671.28515625,119838.2890625,159001.578125,35798.76953125,119748.2578125,159031.40625,158.89496180407593,0.06116858679976457,90.35436196782577,0.0,473.6220703125,561.822021484375,-1340.177978515625,326.1220703125,444.72216796875,-652.8779296875,712.6359398827173,240.12364196777344,2.967787486658056
25968,17359386,210509,0.6337119082588679,False,52864032768.0,5.24139404296875,474001549819904.0,4390.625,35712.91015625,126542.4765625,133654.8125,35896.34765625,127675.71875,133086.71875,1280.8659885893987,0.29172748494562817,244.3750609263314,0.0,736.461181640625,1240.26123046875,303.26123046875,765.061279296875,556.5611572265625,538.6611328125,723.6552146988003,232.9696807861328,3.1062205702342824
26213,17359386,1528,0.6590177376839111,False,11302907904.0,2.8533935546875,474001549819904.0,4390.625,36663.796875,128752.1640625,131965.765625,35896.34765625,127675.71875,133086.71875,1733.2768741924856,0.39476768664882234,607.4440279522927,0.0,-100.726806640625,46.1732177734375,251.873291015625,765.061279296875,556.5611572265625,538.6611328125,1045.1469392831978,232.9696807861328,4.486192949041499
27070,18042760,2330,0.6139142587520242,False,25143601152.0,2.071380615234375,302247955136512.0,3542.96875,39434.1484375,1109.153076171875,29410.396484375,38860.8828125,433.4424133300781,29206.251953125,909.3367727767438,0.25665955218395414,439.00032958155936,0.0,-771.2484130859375,-351.1483154296875,111.651611328125,52.95166015625,-31.6483154296875,44.0516357421875,886.5414640227757,226.8994140625,3.9072003234815567
27075,18042760,24297,0.7042781962206558,False,8218522112.0,1.3370513916015625,302247955136512.0,3542.96875,38634.87890625,445.5029602050781,29103.701171875,38860.8828125,433.4424133300781,29206.251953125,248.47511981316805,0.07013189710272438,185.83812213495898,0.0,269.2515869140625,944.9515380859375,-1197.04833984375,52.95166015625,-31.6483154296875,44.0516357421875,1594.0081811589268,226.8994140625,7.025175396529907
27668,18313167,191081,0.6289114088051336,True,37910618112.0,5.7220458984375,4157908451328.0,567.3828125,38796.26953125,20713.291015625,24018.822265625,38809.140625,20697.58203125,24030.18359375,23.270518283424614,0.04101378781794631,4.066817829926708,0.0,-241.98333740234375,-727.7833251953125,-139.7833251953125,-241.98333740234375,-727.7833251953125,-139.7833251953125,0.0,78.87252044677734,0.0
28414,18984138,18028,0.7003127085380463,False,60984946688.0,3.448486328125,149524790116352.0,2503.90625,38502.8984375,124457.6015625,155698.796875,38276.1328125,124153.0,155857.96875,411.75289476832785,0.16444421382323235,119.40105182096077,0.0,-381.92529296875,-64.725341796875,-420.3253173828125,-268.42529296875,143.974609375,-347.8253173828125,248.38311057546366,279.0194091796875,0.8902001165643134
28447,18984138,1867573,0.6459186292607492,False,38222958592.0,3.11279296875,149524790116352.0,2503.90625,38946.625,123617.15625,155614.4375,38276.1328125,124153.0,155857.96875,892.185949025852,0.3563176333082966,286.6191095850894,0.0,-412.92529296875,34.974609375,-186.3253173828125,-268.42529296875,143.974609375,-347.8253173828125,242.57679196493632,279.0194091796875,0.8693903864183073
28484,18984138,1172843,0.6280945210452531,False,89486237696.0,6.2255859375,149524790116352.0,2503.90625,38362.7578125,124252.03125,156601.328125,38276.1328125,124153.0,155857.96875,754.9133986769298,0.30149427466660533,121.25981494041977,0.0,-641.244384765625,59.655517578125,146.0555419921875,-268.42529296875,143.974609375,-347.8253173828125,624.5174839079248,279.0194091796875,2.238258212014698
29040,19305811,94291,0.7280143651632898,False,3743234304.0,1.0662078857421875,89714870714368.0,2554.6875,38554.53515625,144706.8125,128305.5,38568.5390625,144526.90625,128415.375,211.26969447680207,0.08269884065146993,198.15056453998855,0.0,-709.5051879882812,648.0948486328125,355.494873046875,-79.30517578125,169.69482421875,323.494873046875,791.860239401574,258.6021728515625,3.0620788320139183
29044,19305811,219478,0.6251911782760996,False,45211631616.0,4.8675537109375,89714870714368.0,2554.6875,38735.453125,144553.46875,128457.8125,38568.5390625,144526.90625,128415.375,174.2607588436189,0.06821216248312911,35.800479910894694,0.0,-1160.30517578125,114.394775390625,613.0948486328125,-79.30517578125,169.69482421875,323.494873046875,1120.4852704340958,258.6021728515625,4.332853270638425
29055,19305811,964959,0.678977150618202,False,7379100672.0,1.0967254638671875,89714870714368.0,2554.6875,38616.99609375,144530.125,128386.640625,38568.5390625,144526.90625,128415.375,56.42790564753047,0.022087987531755046,51.451258775882536,0.0,-611.0051879882812,86.5948486328125,1016.69482421875,-79.30517578125,169.69482421875,323.494873046875,877.574316641064,258.6021728515625,3.393530328706059
29521,19645250,503246,0.6209744491158872,False,1603197440.0,2.0294189453125,71883835834368.0,2738.28125,39284.22265625,187186.109375,87316.6015625,39251.12890625,187269.75,87212.375,137.67398726709243,0.050277518887839746,67.83911601155015,0.0,69.2802734375,-177.019775390625,233.480224609375,38.480224609375,-13.9197998046875,59.980224609375,240.10933976825703,276.94854736328125,0.8669817626929048
29525,19645250,1027827,0.6526772959494253,False,21356443648.0,1.6918182373046875,71883835834368.0,2738.28125,39298.140625,187024.4375,87482.5390625,39251.12890625,187269.75,87212.375,367.9360610521657,0.13436752015599776,217.47966355909566,0.0,117.2802734375,-6.2197265625,526.5802001953125,38.480224609375,-13.9197998046875,59.980224609375,473.26977089187454,276.94854736328125,1.708872551951223
29891,19890591,7997,0.7331995762812181,True,28579373056.0,2.7313232421875,3163408564224.0,642.578125,40688.83203125,4600.20068359375,195634.515625,40681.77734375,4593.3017578125,195630.6875,10.583871393468327,0.016470948794698428,3.8749977410186607,30345.8515625,-317.404541015625,32.1954345703125,-401.50457763671875,-317.404541015625,32.1954345703125,-401.50457763671875,0.0,80.50839233398438,0.0
30001,19967665,239461,0.6225507894912651,False,14758201344.0,1.4629364013671875,82038732357632.0,2347.65625,40949.8203125,14530.80859375,16029.1767578125,40864.28125,14696.0380859375,16076.3876953125,191.95465329485225,0.08176437810895537,131.21189213383508,0.0,-80.817138671875,-349.4171142578125,702.1827392578125,-518.5172119140625,131.182861328125,126.5828857421875,868.2585340879921,209.9034881591797,4.1364654856500085
31084,20815163,1205136,0.6632527310407051,True,27876601856.0,3.7078857421875,2256364896256.0,552.734375,43343.875,131294.703125,168098.96875,43329.01953125,131316.734375,168118.21875,32.811940331908545,0.059362945052781536,8.849231776098595,0.0,-323.8525390625,12.84747314453125,-365.8525390625,-323.8525390625,12.84747314453125,-365.8525390625,0.0,106.6613540649414,0.0
31249,20906545,21069,0.6777893009987741,False,20146116608.0,1.7108917236328125,37381197529088.0,1625.0,41119.31640625,138986.5,176252.328125,41050.8359375,138983.375,176214.34375,78.37188889748894,0.048228854706147045,45.807626406116704,0.0,457.174560546875,146.4744873046875,659.9744873046875,-3.12548828125,88.87451171875,-160.42547607421875,942.4701544615541,196.94515991210938,4.785444612511167
31974,21349381,482149,0.6481326706955381,False,13469787136.0,1.3561248779296875,55172248109056.0,2031.25,41535.97265625,179942.140625,50556.5859375,41377.046875,180426.390625,50006.10546875,750.1894513528849,0.3693240375891126,553.1861140237712,0.0,249.5714111328125,-130.72857666015625,141.67144775390625,83.77142333984375,462.17144775390625,40.971435546875,623.827353809402,243.70794677734375,2.5597333285949126
33483,22406152,273895,0.6836118974326965,True,14074950656.0,2.44140625,1276857679872.0,614.2578125,45873.3984375,120439.0859375,191148.109375,45894.2890625,120453.6015625,191152.671875,25.84449628608091,0.04207434689498705,10.585905678778742,0.0,-176.5386962890625,469.76129150390625,-376.7386779785156,-176.5386962890625,469.76129150390625,-376.7386779785156,0.0,51.3222541809082,0.0
33777,22614407,280889,0.6612462848563534,False,27173830656.0,1.2950897216796875,76441551110144.0,1773.4375,44045.6875,144347.625,182934.9375,44118.93359375,144382.265625,182916.71875,83.0474924461113,0.046828541996045144,64.12489502148277,0.0,-703.9225463867188,-94.2225341796875,-303.7225341796875,-422.822509765625,0.5775146484375,-350.52252197265625,300.324022854678,260.21630859375,1.15413220822967
34121,22848537,4191,0.659869495975509,False,24362743808.0,2.651214599609375,287215536046080.0,2894.53125,44041.73828125,167377.015625,161561.0,44124.41796875,167043.953125,161512.984375,346.51415537534433,0.11971339241037537,130.70015359239463,0.0,667.5411376953125,581.7410888671875,192.8411865234375,-231.4588623046875,305.8411865234375,-40.7587890625,968.9637272401075,269.5991516113281,3.594090417009284
34204,22848537,2370827,0.6584083080664815,False,30804815872.0,1.41143798828125,287215536046080.0,2894.53125,44189.25,167100.8125,161562.953125,44124.41796875,167043.953125,161512.984375,99.66472183252257,0.03443207663849633,70.61218605422918,0.0,-256.558837890625,-96.7587890625,63.8411865234375,-231.4588623046875,305.8411865234375,-40.7587890625,416.72281436080607,269.5991516113281,1.5457126325144417
34220,22848537,5084444,0.6986605341616432,False,1234730496.0,0.6818771362304688,287215536046080.0,2894.53125,44446.1640625,167272.5,161358.421875,44124.41796875,167043.953125,161512.984375,423.844062506365,0.14642925776198304,621.5842121491946,0.0,-955.1736450195312,373.5263671875,99.42626953125,-231.4588623046875,305.8411865234375,-40.7587890625,740.2676685189307,269.5991516113281,2.7458085980409512
34323,22911832,26207,0.7092491364456447,False,1264012544.0,2.0294189453125,143287927177216.0,2441.40625,44621.03125,170586.28125,164234.171875,44150.84375,170440.546875,163912.5625,588.0028769494085,0.2408459783984777,289.7395228853867,0.0,-22.398681640625,-142.4986572265625,-234.6986083984375,-156.9986572265625,-369.798583984375,-344.798583984375,286.1894735238631,285.49261474609375,1.002440899490129
34342,22911832,237565,0.6365896034080193,False,41853947904.0,3.6773681640625,143287927177216.0,2441.40625,43984.74609375,170235.6875,163895.84375,44150.84375,170440.546875,163912.5625,264.2637158951192,0.10824241803064083,71.86218624440885,0.0,-319.298583984375,-494.298583984375,-388.0986328125,-156.9986572265625,-369.798583984375,-344.798583984375,209.0846968434307,285.49261474609375,0.7323646428801062
35195,23489127,84311,0.642574602698517,False,1140783616.0,0.8697509765625,25946948108288.0,1505.859375,49286.5078125,46444.46875,28741.41015625,49210.37890625,46607.73828125,28616.763671875,219.0645938267139,0.14547480160736384,251.87047756188633,0.0,-296.7271728515625,-320.52716064453125,-74.0272216796875,7.7728271484375,-393.3271484375,73.5728759765625,346.1298557633983,166.84539794921875,2.0745544079600373
36214,24234876,95655,0.6007258130434611,False,69262032896.0,6.87408447265625,275381475082240.0,3746.09375,49667.62890625,151708.53125,140625.828125,50001.76171875,152045.34375,140633.28125,474.49230301204653,0.12666322165910732,69.02625431786345,0.0,-293.505126953125,-253.3050537109375,-613.1051025390625,4.294921875,140.294921875,-597.3050537109375,493.8172246957931,295.5561828613281,1.670806612519715
36537,24491169,618882,0.6032749928428384,False,1066358144.0,2.452850341796875,50934377873408.0,1681.640625,48516.84375,185028.234375,168451.6875,48399.078125,184938.65625,168443.0,148.21759533336873,0.08813868619127153,60.42667700010982,0.0,-383.96124267578125,-693.8612670898438,-537.26123046875,-162.561279296875,-166.96124267578125,-401.561279296875,587.4147225425746,192.71884155273438,3.0480399207974593
36791,24619523,246865,0.6617600857676199,False,2898932480.0,0.54168701171875,232842877468672.0,4062.5,52217.7109375,2073.63525390625,180916.609375,51999.20703125,2182.032470703125,181157.875,343.0787307054434,0.08445014909672452,633.3523294510405,0.0,324.3077392578125,-87.9923095703125,-293.09228515625,-223.392333984375,-508.1922607421875,-303.7923583984375,690.4041285810304,275.78265380859375,2.503435655022029
37175,24888700,29739,0.6081111756949498,False,7505989632.0,1.2416839599609375,110824249098240.0,2730.46875,50107.61328125,39175.37109375,27636.02734375,50122.375,39154.734375,27584.80859375,57.1589262738831,0.020933741239075928,46.033393453581596,0.0,242.115966796875,-1019.3839721679688,-70.9840087890625,-166.4840087890625,-243.9840087890625,48.5159912109375,884.5785964270433,280.0271911621094,3.1589025078459456
37185,24888700,247485,0.6430505535495931,False,2781803776.0,0.804901123046875,110824249098240.0,2730.46875,50025.12109375,39157.30078125,27600.900390625,50122.375,39154.734375,27584.80859375,98.60960728341882,0.03611453428405611,122.51145446305472,0.0,289.3160400390625,-631.8839721679688,21.615966796875,-166.4840087890625,-243.9840087890625,48.5159912109375,599.1190845020338,280.0271911621094,2.1395032461515506
37202,24888700,1082423,0.6141154387892174,False,13235529728.0,2.3345947265625,110824249098240.0,2730.46875,50088.41015625,39088.34765625,27692.07421875,50122.375,39154.734375,27584.80859375,130.63966221631983,0.04784514095476091,55.95817583665841,0.0,288.216064453125,-651.1839599609375,475.3160400390625,-166.4840087890625,-243.9840087890625,48.5159912109375,744.7967766582492,280.0271911621094,2.659730198225936
37589,25199160,1317,0.7586374718540401,False,23074330624.0,1.758575439453125,232203195777024.0,3015.625,53022.390625,87773.9453125,44614.30859375,53082.1171875,87838.671875,44761.6796875,171.6829328564843,0.05693112799386008,97.62614045711545,0.0,259.26708984375,207.067138671875,501.6669921875,309.967041015625,39.1671142578125,52.76708984375,481.9460816017717,280.4243469238281,1.7186313773699653
37590,25199160,1350,0.621941451538026,False,73556746240.0,4.92095947265625,232203195777024.0,3015.625,53020.68359375,87676.4453125,44555.40625,53082.1171875,87838.671875,44761.6796875,269.5185986897247,0.08937404308882062,54.7695221200924,0.0,527.6669921875,1318.567138671875,150.1671142578125,309.967041015625,39.1671142578125,52.76708984375,1301.439378521643,280.4243469238281,4.640964284300015
37592,25199160,14823,0.6807473739389485,False,10697743360.0,1.36566162109375,232203195777024.0,3015.625,52994.09765625,87888.8984375,44669.55859375,53082.1171875,87838.671875,44761.6796875,136.9541579351734,0.04541485029974662,100.28410831776006,0.0,136.1671142578125,915.26708984375,185.567138671875,309.967041015625,39.1671142578125,52.76708984375,902.9913813162635,280.4243469238281,3.22008909433796
37603,25199160,440671,0.6303379458585948,False,10287793152.0,1.7299652099609375,232203195777024.0,3015.625,53050.6015625,87978.0078125,44553.73828125,53082.1171875,87838.671875,44761.6796875,252.28429703683912,0.08365904150444406,145.83200609134545,0.0,557.067138671875,-103.6329345703125,-746.4329223632812,309.967041015625,39.1671142578125,52.76708984375,848.6288774951994,280.4243469238281,3.026231091573918
37607,25199160,441113,0.6457809342363422,False,1634919808.0,0.732421875,232203195777024.0,3015.625,53014.40625,87867.8046875,44699.703125,53082.1171875,87838.671875,44761.6796875,96.30465264256691,0.03193522160168022,131.4879524079847,0.0,-387.932861328125,1009.26708984375,114.967041015625,309.967041015625,39.1671142578125,52.76708984375,1196.6733348115667,280.4243469238281,4.26736603985609
37816,25361901,452771,0.7014374426816287,False,2298648320.0,0.6914138793945312,161678675148800.0,2300.78125,52215.02734375,117369.640625,56642.546875,52336.46875,117149.0,56693.72265625,257.0005080518636,0.11170140927211729,371.7028479048151,0.0,156.8621826171875,258.26220703125,-321.73779296875,226.0621337890625,-99.8377685546875,-61.6378173828125,447.9689978744558,257.3008728027344,1.7410317850647228
37822,25361901,571874,0.7033460608211456,False,2820846592.0,0.6399154663085938,161678675148800.0,2300.78125,52210.15625,117294.6640625,56611.7421875,52336.46875,117149.0,56693.72265625,209.50814785283086,0.09105956850649355,327.3997252502682,0.0,-130.1378173828125,-72.4378662109375,-588.6378173828125,226.0621337890625,-99.8377685546875,-61.6378173828125,636.6774378468999,257.3008728027344,2.474447252788852
38178,25624811,22568,0.6249553254607334,False,25690202112.0,2.254486083984375,110184575795200.0,2445.3125,50841.3671875,148928.03125,125325.8046875,50551.9765625,148799.140625,125208.7890625,337.71642474851865,0.1381076752965188,149.79752021874057,0.0,-461.09747314453125,-789.1974487304688,-6.3974609375,257.802490234375,-251.197509765625,8.902587890625,898.0507687021438,326.6551513671875,2.749231919176625
38180,25624811,22687,0.6528071359249324,False,5710018048.0,1.10626220703125,110184575795200.0,2445.3125,50831.6328125,148932.25,125328.1875,50551.9765625,148799.140625,125208.7890625,331.93630526713184,0.13574392036483346,300.0521062343,30122.4453125,1219.902587890625,212.402587890625,261.0025634765625,257.802490234375,-251.197509765625,8.902587890625,1097.3222161915253,326.6551513671875,3.359268058681383
38183,25624811,99036,0.6661844889650163,False,6139489792.0,1.068115234375,110184575795200.0,2445.3125,50761.3046875,148818.640625,125321.125,50551.9765625,148799.140625,125208.7890625,238.36500743611577,0.09747834169911444,223.16413039047546,0.0,249.5025634765625,-854.3974609375,32.302490234375,257.802490234375,-251.197509765625,8.902587890625,603.7107132622664,326.6551513671875,1.8481591694956785
38190,25624811,997271,0.7158060094729007,False,6695850496.0,1.56402587890625,110184575795200.0,2445.3125,50944.4140625,148931.3125,125221.671875,50551.9765625,148799.140625,125208.7890625,414.2976741488851,0.16942524693628527,264.8918280294764,0.0,592.402587890625,-25.097412109375,-202.097412109375,257.802490234375,-251.197509765625,8.902587890625,455.6308588229487,326.6551513671875,1.394837512636627
