track_id,halo_index,DoR,is_relic,is_central,density_contrast_300kpc_relic,density_contrast_300kpc_control,density_contrast_1000kpc_relic,density_contrast_1000kpc_control,density_contrast_3000kpc_relic,density_contrast_3000kpc_control
15927470,15927470,0.0993230565975454,False,False,,879.4761046386967,,762.127061862282,,67.33359495111813
15927974,15927974,0.3016430523964175,False,False,,2448.917194388644,,933.3990473392639,,71.41058073152796
15931410,15931410,0.0587422481271649,False,False,,358.3883483671004,,265.6174533105029,,66.71873167248835
19141531,19141531,0.0830840777595726,False,False,,126.73746513133686,,766.0233382843275,,70.75896761405458
20304086,20304086,0.2418490879474405,False,False,,17369.299113187666,,884.0600253030069,,70.86997752993321
23977485,23977485,0.1035702094746291,False,False,,214.68369344703413,,130.50771450817726,,69.9111862351627
23993075,23993075,0.1034847341669598,False,False,,208.85439940455362,,77.66803106369494,,66.83319488870711
25535268,25535268,0.1249446695748584,False,False,,18471.96930804447,,970.3923024100109,,70.61044747327914
30132559,30132559,0.1634654387153828,False,False,,581.9288724630661,,47.421621258490504,,39.955847934420106
583553,583553,0.2687026051863696,False,False,,483.02107661120175,,233.58928313956713,,65.35493156496574
583656,583656,0.3209043486841001,False,False,,263.09213367021056,,928.1889006335781,,68.62494097160256
688107,688107,0.1433113180565539,False,False,,1781.748639930105,,874.5746630826951,,66.74876521655533
1152725,1152725,0.1652440943662618,False,False,,1781.748639930105,,860.5001611472416,,66.1668501256901
1178413,1178413,0.2599266165231637,False,False,,85.61563249029264,,191.3948625484357,,64.91722798658296
1381936,1381936,0.165589945455967,False,False,,198.71650365830476,,130.3310782264403,,66.95180832942876
2278771,2278771,0.081620678151787,False,False,,257.516294998161,,804.8167501800121,,66.20626119939203
2282802,2282802,0.3060747244151738,False,False,,327.9746611283537,,219.41684057142743,,64.74437688803974
3943006,3943006,0.0782664276921831,False,True,,251.43354558524956,,5.815705730801739,,53.05817298287887
3947402,3947402,0.1947803268143524,False,False,,263.09213367021056,,955.939720360966,,68.31218696228066
4995471,4995471,0.185959034094406,False,True,,204.29234897766656,,48.41386959942894,,49.19189706609639
5374037,5374037,0.1275044553807772,False,False,,236.48017727824404,,58.894043591969755,,67.24948222281648
5374202,5374202,0.2022015171285265,False,False,,76.17471740896396,,667.8645118107514,,67.59923957288358
5381311,5381311,0.2005777401585181,False,False,,879.7295400671908,,471.66040914210254,,68.7407663999258
5381688,5381688,0.1054119324589255,False,False,,122.68229885606254,,793.9803085494829,,68.11094977957828
9488790,9488790,0.1555069163456114,False,False,,39.42485197612398,,72.91037985311615,,53.94675943336274
15930591,15930591,0.1866641841091369,False,False,,118.50042151385348,,83.26395692636892,,62.179236294122134
1388094,1388094,0.089915616903253,False,True,,462.301766471527,,19.187081674124357,,11.67008619809214
24171484,24171484,0.0655559966114527,False,True,,189.59240280453056,,4.145994875722326,,2.474763115590207
55173,55173,0.0952285802873556,False,True,,996.0618525420608,,25.92067001863564,,5.877040242028711
55179,55179,0.0519594119737082,False,False,,996.0618525420608,,25.92067001863564,,5.587603368992879
148340,148340,0.1527226924891398,False,True,,388.2951115703605,,27.09767942761125,,7.680318175352932
2655163,2655163,0.1066318922782265,False,True,,306.6850747433811,,7.307497018071293,,4.527686578777623
9498492,9498492,0.0756679061191042,False,False,,283.36792516270833,,39.60682712234248,,8.411260331029082
25564173,25564173,0.0694981652396977,False,True,,365.9917568821625,,27.09767942761125,,6.593029055987105
123066,123066,0.0820601091588592,False,True,,811.045295056892,,29.479070707659282,,2.2684569451308163
1386360,1386360,0.0721350832942265,False,True,,565.7082605404671,,14.301123034592617,,12.553983714252066
7197335,7197335,0.068917488130472,False,True,,315.80917559715533,,29.479070707659282,,3.0914004555140644
149013,149013,0.071992736647195,False,True,,354.84006624343886,,8.607681788572851,,0.2033679698229529
149136,149136,0.1583145631936452,False,True,,677.2251137492051,,25.414283059393156,,3.6000692775313436
1393409,1393409,0.1187662332734777,False,True,,219.7526413201586,,43.42013233908456,,1.923578532838605
12402112,12402112,0.1170914567081097,False,True,,299.081666228319,,25.414283059393156,,2.4504321445278103
5570,5570,0.3877924148933769,False,True,,6265.929173488597,,204.1760183868456,,8.466004956093663
55783,55783,0.1475087779252,False,False,,6870.1476589258855,,204.1760183868456,,8.728576397425162
55940,55940,0.1582517256046731,False,False,,6493.018006297474,,212.68880815273332,,9.98466140917506
693795,693795,0.1520775333621699,False,False,,301.1092294240193,,207.46069624967535,,10.042257319080102
1393190,1393190,0.1179279575891043,False,False,,192.63377418733018,,191.2699728633494,,8.728576397425162
2664133,2664133,0.1513482615109684,False,False,,964.1274995538513,,204.1760183868456,,8.466004956093663
2664958,2664958,0.3350095582924752,False,False,,6265.929173488597,,212.68880815273332,,8.466004956093663
5398368,5398368,0.1908569908979458,False,False,,119.89438284369393,,204.1760183868456,,9.98466140917506
9524798,9524798,0.1011687990752659,False,False,,6322.257846425359,,204.1760183868456,,8.466004956093663
1393197,1393197,0.100084927688469,False,True,,428.8466945553561,,10.60586075299462,,0.1080718083045614
2664228,2664228,0.0945031863420565,False,True,,677.2251137492051,,26.837643191420668,,0.4608705164598252
5398055,5398055,0.1246185376608024,False,True,,351.79870815526385,,26.837643191420668,,0.031023821904469014
20385233,20385233,0.0758777863878303,False,True,,303.64371665520616,,7.225380349690567,,-0.6953562833447938
56807,56807,0.2611065664215803,False,True,,464.8362005242155,,11.577577414153822,,2.6258177037129675
150457,150457,0.3754366177079793,False,True,,1657.5594037439316,,59.410695045021114,,1.7032693503398124
701160,701160,0.104434785660515,False,True,,577.8737460716656,,59.410695045021114,,1.7032693503398124
7250644,7250644,0.0755244894852698,False,True,,302.1230243164941,,7.1843216565453405,,2.615172830752734
12468625,12468625,0.0965918964094041,False,True,,273.23002941645944,,6.404210794244405,,-0.060470688534889766
31973423,31973423,0.0576541826038353,False,True,,264.1059285626853,,6.157860071192503,,1.7230382842699465
1381195,1381195,0.0651665771970009,False,False,,1884.1413125173212,,49.89881543796767,,2.820718681632017
2643574,2643574,0.0983098429062216,False,True,,1884.1413125173212,,49.89881543796767,,2.8774275276534564
39092751,39092751,0.0692134807603264,False,True,,477.00168605541387,,11.906045523496175,,2.277074121949104
3952778,3952778,0.0779857732821806,False,True,,390.8295988015473,,18.406970093913696,,10.059048070978095
5386674,5386674,0.0861826827601423,False,True,,325.9470713434042,,43.685301719566745,,10.903788065192554
9504283,9504283,0.0809033131170285,False,True,,288.4368730358328,,157.87574553154755,,10.601108576141518
122956,122956,0.1098681315218778,False,False,,922.5621216763809,,182.6168958191443,,23.22479846547069
1386487,1386487,0.1462363316802358,False,False,,245.22410504734017,,197.56902247468656,,12.980599024002721
1388025,1388025,0.1040906646112723,False,False,,645.7976316179836,,199.97778621683142,,12.227226729451003
1388428,1388428,0.1112441439303501,False,True,,306.1781772971438,,7.293810787022883,,23.693042462101097
2286373,2286373,0.1120614603223005,False,True,,151.82875577384044,,41.659752087822476,,28.227849138799304
2286925,2286925,0.1812010966697424,False,False,,166.52870194697644,,167.54159451998586,,12.122426254110286
2650312,2650312,0.1666425711210978,False,False,,4469.304129552685,,211.56311762325342,,21.820446695195344
2655010,2655010,0.0754559424362449,False,True,,208.3475019583163,,4.652382552874539,,-0.48347432074453994
3949304,3949304,0.3463647112603647,False,True,,5353.3284897257945,,216.08639257582178,,21.790096375953773
5003403,5003403,0.1728151562689969,False,False,,5180.730839905693,,208.2715970038543,,20.599178955002404
7197883,7197883,0.0771894335509442,False,False,,922.5621216763809,,186.28478599760038,,23.14116083885876
9498494,9498494,0.2016792298092699,False,False,,5504.129655714685,,216.08639257582178,,20.885796224288168
11619431,11619431,0.1007187670183356,False,False,,245.22410504734017,,208.2715970038543,,12.842216778973523
15958687,15958687,0.1222405563543267,False,False,,1060.6909445717097,,216.08639257582178,,13.7901098717123
691845,691845,0.1115270170160651,False,False,,318.34366282834213,,118.03192812336047,,4.582558034560762
55446,55446,0.178810820087773,False,True,,1272.3194717434696,,33.37962573707369,,0.2733194717434697
9543882,9543882,0.0487936567096721,False,True,,236.98704813523221,,5.42565029965127,,2.7801671784147692
279961,279961,0.1372113258209888,False,True,,828.2797018719658,,25.469026547767335,,9.077177367751084
3973389,3973389,0.1093454973498632,False,False,,150.05461471200968,,175.65021726216102,,15.072981042643779
150185,150185,0.0923426113689288,False,False,,1150.664722788483,,153.25966531161794,,15.072981042643779
698284,698284,0.1685828975365092,False,False,,604.7391644813753,,155.75054590162097,,15.072981042643779
