halo_idx,track_id,logM,logR,compactness,DoR_matched,DoR_matched_flag
493981,493981,9.5304365,0.47743484,8.814284,,0
494049,494049,10.195228,0.5047041,9.438171,,0
984138,984138,9.672078,0.60347587,8.766865,,0
1353704,1353704,10.073701,0.5149474,9.30128,,0
1841773,1841773,10.365329,0.46851447,9.662557,,0
2777115,2777115,10.101417,0.3016194,9.648988,,0
3215717,3215717,10.246681,0.51696736,9.4712305,,0
3693151,3693151,9.774099,0.37033522,9.218596,,0
3693152,3693152,9.317862,0.43758455,8.661485,,0
3693306,3693306,9.819429,0.35524654,9.28656,,0
4217390,4217390,9.100912,0.605124,8.193226,,0
4801165,4801165,9.917878,0.6671074,8.917217,,0
149694,149694,9.992512,0.3114344,9.52536,,0
476165,476165,9.427233,0.40947515,8.81302,,0
678249,678249,11.001137,0.5844896,10.124402,,0
1778640,1778640,9.580546,0.3849172,9.003171,,0
1842816,1842816,9.460773,0.438189,8.80349,,0
9043661,9043661,9.071818,0.36892056,8.518437,,0
1312806,1312806,9.077618,0.42281955,8.443388,,0
28462,28462,10.661211,0.56327873,9.816293,,0
476294,476294,9.610139,0.58792615,8.72825,,0
476320,476320,9.287789,0.25077698,8.911624,,0
678380,678380,9.951378,0.4196793,9.321859,,0
678409,678409,10.612732,0.6188866,9.684402,,0
947180,947180,9.686711,0.59091103,8.800344,,0
1312046,1312046,10.505886,0.46851447,9.803114,,0
1312136,1312136,9.022403,0.58232784,8.1489105,,0
1312736,1312736,9.062742,0.50001466,8.31272,,0
2336091,2336091,9.075842,0.69740325,8.029737,,0
2338690,2338690,10.354221,0.4302648,9.708824,,0
3638766,3638766,9.206307,0.69540346,8.163202,,0
4733220,4733220,9.281738,0.49261773,8.542811,,0
225954,225954,9.868004,0.5284034,9.075398,,0
480056,480056,10.472927,0.60182136,9.570195,,0
499971,499971,9.075397,0.32575306,8.586767,,0
1790520,1790520,9.20167,0.5913357,8.314666,,0
4740965,4740965,9.761069,0.7416284,8.648626,,0
956153,956153,9.776942,0.6548118,8.794724,,0
4740719,4740719,9.401102,0.30655462,8.94127,,0
962627,962627,9.108408,0.6116549,8.190926,,0
1323518,1323518,9.830215,0.48779514,9.098523,,0
100194,100194,10.320707,0.5288938,9.527367,,0
152840,152840,9.843788,0.30900136,9.380286,,0
3653526,3653526,9.714577,0.7085649,8.65173,,0
4118,4118,10.656749,0.78285724,9.482463,,0
152859,152859,9.073164,0.5047041,8.316108,,0
152873,152873,9.385681,0.3265349,8.895879,,0
152921,152921,9.039668,0.3327392,8.54056,,0
481564,481564,9.538486,0.33350855,9.038222,,0
481706,481706,9.137158,0.55458796,8.305277,,0
1798484,1798484,9.151598,0.8953273,7.808607,,0
3183153,3183153,9.946131,0.68320715,8.92132,,0
3183626,3183626,9.633428,0.509856,8.868644,,0
6088242,6088242,9.424849,0.5036664,8.669349,,0
30096,30096,11.005846,0.7325234,9.907061,,0
690656,690656,9.107581,0.31705898,8.631992,,0
964458,964458,10.56189,0.6649627,9.5644455,,0
5404263,5404263,9.121421,0.6852638,8.093525,,0
2753798,2753798,9.90064,0.42841542,9.258017,,0
4186725,4186725,9.177003,0.55781007,8.340288,,0
487036,487036,9.57607,0.37033522,9.020567,,0
969278,969278,10.202203,0.5447756,9.385039,,0
2359429,2359429,9.719457,0.5591837,8.880681,,0
30990,30990,11.352568,1.1505998,9.626668,,0
31031,31031,10.656749,0.5471321,9.836051,,0
102013,102013,9.653654,0.56508636,8.806025,,0
102063,102063,10.469489,0.4611293,9.777795,,0
102127,102127,9.641728,0.41651618,9.016954,,0
155144,155144,10.66195,0.51696736,9.886499,,0
155589,155589,10.6537485,0.5568919,9.818411,,0
155784,155784,9.781874,0.17529975,9.518924,,0
231057,231057,10.458421,0.6376024,9.502017,,0
231071,231071,9.472356,0.3311964,8.975561,,0
231629,231629,10.512709,0.37315074,9.952983,,0
232298,232298,9.893657,0.4277972,9.251961,,0
489925,489925,10.220442,0.5582684,9.383039,,0
489937,489937,9.890941,0.29495063,9.448515,,0
490027,490027,9.537871,0.5057394,8.779263,,0
490143,490143,9.886008,0.48887146,9.152701,,0
490424,490424,10.3025055,0.63530654,9.3495455,,0
490435,490435,10.015607,0.552736,9.186502,,0
490494,490494,9.789512,0.56508636,8.941882,,0
695329,695329,9.266518,0.7306792,8.170499,,0
695704,695704,10.519426,0.46625546,9.820044,,0
974819,974819,9.607531,0.6188866,8.679201,,0
975148,975148,10.199533,0.31385386,9.728753,,0
1340800,1340800,9.049234,0.83624977,7.79486,,0
1341158,1341158,9.06594,0.31304887,8.596367,,0
1341182,1341182,10.820456,0.88118523,9.498678,,0
1341510,1341510,10.84922,0.6188866,9.920891,,0
1820664,1820664,9.49531,0.4599819,8.805337,,0
1829966,1829966,9.596937,0.36678994,9.046752,,0
1830041,1830041,9.853993,0.494744,9.111877,,0
2367506,2367506,9.814259,0.6685313,8.811461,,0
2368880,2368880,9.701289,0.54619104,8.882003,,0
2767367,2767367,9.578873,0.49844015,8.831212,,0
3677141,3677141,9.216082,0.68662953,8.186137,,0
3678095,3678095,9.371048,0.2991306,8.922352,,0
3681143,3681143,9.204988,0.5113897,8.437903,,0
4207187,4207187,9.980265,0.43394008,9.329354,,0
4782420,4782420,9.559441,0.36678994,9.009255,,0
5417706,5417706,9.13561,0.700716,8.084536,,0
5418105,5418105,10.600993,0.631453,9.653813,,0
5421406,5421406,10.840984,0.6762805,9.826564,,0
6120859,6120859,9.523508,0.5390674,8.714907,,0
11222204,11222204,9.251339,1.3067182,7.2912617,,0
102128,102128,10.35944,0.61728996,9.433505,,0
102952,102952,10.493001,0.46398464,9.797024,,0
156452,156452,10.493001,0.4302648,9.847604,,0
492639,492639,10.43602,0.44418764,9.769738,,0
978036,978036,9.628968,0.48671615,8.898894,,0
981706,981706,9.790199,0.39836392,9.192654,,0
2771164,2771164,10.044861,0.4785371,9.327055,,0
4782343,4782343,9.014788,0.5673355,8.163784,,0
11816881,11816881,9.133277,0.76158595,7.990898,,0
156543,156543,10.701458,0.65186745,9.723657,,0
233364,233364,10.306709,0.64291257,9.34234,,0
1836767,1836767,9.561772,0.6283453,8.619254,,0
1837034,1837034,10.089163,0.67277527,9.08,,0
2773689,2773689,9.3065,0.5591837,8.467725,,0
6129919,6129919,9.096692,0.91510886,7.7240286,,0
9570456,9570456,9.387422,0.41715068,8.761696,,0
342052,342052,10.357955,0.68251944,9.334176,,0
491583,491583,9.163396,0.58319384,8.288605,,0
700213,700213,10.232024,0.41904852,9.603452,,0
979013,979013,9.752161,0.2991306,9.303465,,0
2376346,2376346,9.379975,0.62599987,8.440975,,0
10674705,10674705,9.181212,0.38559952,8.602813,,0
157378,157378,9.047812,0.43149337,8.400573,,0
342975,342975,9.179813,0.45010453,8.504657,,0
701736,701736,9.998508,0.6526054,9.0196,,0
703128,703128,9.851017,0.5637313,9.00542,,0
703650,703650,9.368788,0.44359148,8.703401,,0
984088,984088,10.151449,0.55964065,9.311988,,0
1357522,1357522,9.852805,0.8961698,8.508551,,0
2777373,2777373,10.5491495,0.59765744,9.652663,,0
2777708,2777708,9.171326,0.6267831,8.231152,,0
6138213,6138213,9.186762,0.5244597,8.400072,,0
234407,234407,9.124615,0.3646488,8.5776415,,0
497347,497347,9.738445,0.26720184,9.337643,,0
236019,236019,9.4871025,0.47743484,8.77095,,0
499743,499743,9.082904,0.48671615,8.35283,,0
500021,500021,9.224379,0.36393273,8.678479,,0
4812375,4812375,9.019373,0.44478297,8.352199,,0
960502,960502,9.431177,0.5288938,8.637836,,0
2349569,2349569,9.3269415,0.61488384,8.404615,,0
29650,29650,11.045471,1.025505,9.507214,,0
100274,100274,10.389503,0.5239642,9.603556,,0
481630,481630,9.397722,0.4611293,8.706028,,0
686853,686853,9.818142,0.5904859,8.932413,,0
962296,962296,9.311701,0.56912637,8.458012,,0
1322291,1322291,10.209591,0.38011074,9.639425,,0
1322874,1322874,9.427233,0.4177842,8.800556,,0
1322982,1322982,9.178411,0.6009918,8.276923,,0
1806057,1806057,10.323132,0.61246437,9.404435,,0
2749258,2749258,9.699599,0.7416284,8.587156,,0
5393580,5393580,9.291596,0.45825508,8.604214,,0
6087544,6087544,9.044955,0.35888693,8.506625,,0
100273,100273,9.187451,0.3218228,8.704718,,0
152839,152839,10.356465,0.4599819,9.666492,,0
1328251,1328251,9.725081,0.3682115,9.172764,,0
227471,227471,10.550584,0.29829782,10.103137,,0
481390,481390,9.763999,0.606766,8.85385,,0
686237,686237,9.803063,0.59765744,8.906577,,0
965489,965489,9.812957,0.5047041,9.055901,,0
1327981,1327981,10.256185,0.5303619,9.460642,,0
1333610,1333610,9.949953,0.5357026,9.1463995,,0
3653168,3653168,9.4871025,0.3226117,9.003185,,0
3194680,3194680,9.158274,0.51444095,8.386612,,0
6857628,6857628,9.198326,0.5118997,8.430476,,0
693846,693846,9.065029,0.4203092,8.434566,,0
479,479,10.582325,0.68662953,9.552381,,0
30962,30962,9.236227,0.51240915,8.467613,,0
31234,31234,10.076553,0.6783701,9.058998,,0
102082,102082,9.478033,0.4114068,8.860923,,0
231584,231584,10.852567,0.6720708,9.8444605,,0
231698,231698,9.492591,0.36892056,8.93921,,0
338665,338665,10.593276,0.6009918,9.691789,,0
338880,338880,9.610139,0.5466618,8.790146,,0
340429,340429,10.261324,0.34638306,9.74175,,0
695525,695525,10.068664,0.23899399,9.710173,,0
975249,975249,9.662964,0.62047744,8.732247,,0
1343712,1343712,9.0387,0.4459712,8.369743,,0
2765632,2765632,9.179112,0.40362817,8.57367,,0
3202727,3202727,9.868578,0.5744552,9.006895,,0
4205182,4205182,9.100912,0.8259846,7.861935,,0
5417825,5417825,9.738445,0.38696095,9.158004,,0
231986,231986,9.438189,0.44774744,8.766567,,0
341054,341054,9.781874,0.54619104,8.962587,,0
977896,977896,9.347893,0.5559718,8.513935,,0
1347648,1347648,10.138701,0.59260744,9.24979,,0
1348175,1348175,10.183164,0.4271781,9.542397,,0
3683740,3683740,9.3065,0.34935772,8.782464,,0
155942,155942,10.45546,0.6713652,9.448412,,0
342160,342160,9.13947,0.37174526,8.581852,,0
491689,491689,10.87303,0.5337681,10.072377,,0
491721,491721,10.6764765,0.6322264,9.728137,,0
491855,491855,9.577193,0.45825508,8.889811,,0
1353056,1353056,9.030874,0.46851447,8.328102,,0
1836811,1836811,9.421649,0.42406934,8.785545,,0
3210687,3210687,9.074505,0.7117939,8.006814,,0
6883291,6883291,9.141005,0.48291844,8.416627,,0
1358230,1358230,9.512578,0.5934532,8.622398,,0
2378410,2378410,10.297833,0.6967377,9.252727,,0
505,505,11.2089615,0.9752107,9.746145,,0
31697,31697,10.6297655,0.5677839,9.77809,,0
31844,31844,9.902766,0.42469287,9.265727,,0
103494,103494,10.105426,0.5239642,9.319479,,0
156810,156810,9.917878,0.56508636,9.070249,,0
234289,234289,9.89743,0.58276105,9.023289,,0
234356,234356,9.359625,0.43271843,8.710547,,0
234422,234422,9.930994,0.3849172,9.353619,,0
342943,342943,10.331905,0.5559718,9.497948,,0
494256,494256,9.866854,0.6267831,8.92668,,0
983960,983960,10.853992,0.61327237,9.934084,,0
984006,984006,9.989048,0.39836392,9.391502,,0
984095,984095,10.466604,0.5062561,9.70722,,0
1354004,1354004,9.292137,0.33504316,8.789573,,0
1843143,1843143,11.086809,0.7452176,9.968983,,0
2377013,2377013,10.356465,0.340372,9.845907,,0
2777594,2777594,9.193602,0.5184762,8.415888,,0
3211956,3211956,9.643659,0.49261773,8.904732,,0
4216998,4216998,9.850419,0.56508636,9.0027895,,0
4222492,4222492,9.939847,0.7098594,8.875058,,0
6898635,6898635,9.039668,0.4459712,8.370711,,0
13657553,13657553,9.363772,0.37174526,8.806154,,0
65917,65917,9.732207,0.51997983,8.952237,,0
234431,234431,10.823011,0.4599819,10.1330385,,0
4799941,4799941,9.021899,0.4271781,8.381132,,0
149617,149617,9.194957,0.48779514,8.463264,,0
1312601,1312601,9.1455765,0.483463,8.420382,,0
32389,32389,10.489719,0.40297362,9.885259,,0
1359697,1359697,10.432902,0.49580327,9.689198,,0
343952,343952,10.801057,0.52147824,10.01884,,0
12686,12686,10.392946,0.5244597,9.6062565,,0
709912,709912,10.27549,0.69540346,9.232385,,0
237884,237884,9.763268,0.55366296,8.932774,,0
1371590,1371590,9.391744,0.2521697,9.013489,,0
1863763,1863763,9.6183815,0.5031466,8.863662,,0
6161849,6161849,9.110877,0.6299019,8.166024,,0
685711,685711,9.964914,0.5381087,9.157751,,0
717849,717849,10.518399,0.68320715,9.493588,,0
1868350,1868350,9.758121,0.35670635,9.223061,,0
1331194,1331194,10.37186,0.4920845,9.633733,,0
335416,335416,9.675224,0.70203406,8.622173,,0
1333804,1333804,9.361473,0.43939537,8.70238,,0
339585,339585,9.643177,0.41076386,9.027031,,0
489613,489613,9.311701,0.54994303,8.486786,,0
2767520,2767520,9.349318,0.5298731,8.554508,,0
3680985,3680985,10.190333,0.5036664,9.434834,,0
12075,12075,10.597152,0.5709099,9.740787,,0
102035,102035,9.776234,0.47132182,9.069251,,0
102275,102275,11.0497265,0.5883538,10.167196,,0
339731,339731,9.218011,0.56508636,8.370381,,0
342371,342371,9.828331,0.40818262,9.216057,,0
491190,491190,9.167018,0.47522187,8.4541855,,0
699671,699671,9.149349,0.13776258,8.942705,,0
700102,700102,9.185382,0.525449,8.397208,,0
971668,971668,9.564092,0.6009918,8.662604,,0
1341789,1341789,9.361934,0.86249346,8.068193,,0
1826837,1826837,9.336324,0.631453,8.389144,,0
2365946,2365946,9.851614,0.6893481,8.817592,,0
4201614,4201614,9.426439,0.5284034,8.633834,,0
4778042,4778042,9.982036,0.45940706,9.292925,,0
5425803,5425803,10.075842,0.59260744,9.186931,,0
6115478,6115478,10.094651,0.65112823,9.117959,,0
8489929,8489929,9.816852,0.41011998,9.201672,,0
4420,4420,10.242335,0.5896343,9.357883,,0
31695,31695,9.39002,0.37872764,8.821929,,0
31700,31700,10.162668,0.5541257,9.33148,,0
31702,31702,9.297512,0.36321548,8.752688,,0
156799,156799,10.497878,0.65773636,9.511273,,0
234415,234415,9.234995,0.44656408,8.565148,,0
494738,494738,9.769078,0.26630545,9.36962,,0
1028327,1028327,9.707152,0.5568919,8.871815,,0
3692484,3692484,9.210243,0.40297362,8.6057825,,0
70572,70572,10.57652,0.47020108,9.871219,,0
343029,343029,9.120619,0.5342525,8.31924,,0
2375999,2375999,9.707152,0.35961133,9.167735,,0
12342,12342,10.843909,0.60347587,9.938696,,0
3214048,3214048,9.53417,0.6678199,8.53244,,0
987970,987970,10.166152,0.5814601,9.293962,,0
346497,346497,9.570407,0.43210635,8.922247,,0
12823,12823,9.663884,0.6291243,8.720198,,0
995702,995702,9.917878,0.5447756,9.100715,,0
1371785,1371785,9.895818,0.44359148,9.230431,,0
2391336,2391336,9.8968935,0.63453853,8.945086,,0
2802807,2802807,9.206965,0.49685994,8.461676,,0
4245514,4245514,9.473782,0.3916926,8.886243,,0
33346,33346,9.942759,0.41204876,9.324685,,0
160591,160591,10.253355,0.70269156,9.199318,,0
349999,349999,10.729528,0.38080063,10.158327,,0
717708,717708,10.282182,0.49896562,9.533733,,0
2397557,2397557,9.352153,0.5293837,8.558077,,0
11855806,11855806,9.08899,0.76671886,7.938912,,0
64383,64383,10.815816,0.6734786,9.805598,,0
160576,160576,10.893872,0.74877745,9.770706,,0
229654,229654,9.5433655,0.58578146,8.664693,,0
239653,239653,9.534789,0.3780344,8.967737,,0
335176,335176,9.859886,0.4196793,9.230368,,0
349901,349901,10.853992,0.51240915,10.085379,,0
484084,484084,10.675045,0.5766564,9.8100605,,0
687643,687643,9.352624,0.69339436,8.312532,,0
965050,965050,10.304193,0.5628256,9.459954,,0
1380150,1380150,9.779767,0.6503877,8.804186,,0
2355602,2355602,9.244755,0.58578146,8.366082,,0
2800628,2800628,9.546989,0.509856,8.782206,,0
4245919,4245919,9.5899105,0.38148946,9.017676,,0
5403891,5403891,9.228782,0.6188866,8.300452,,0
230616,230616,9.890941,0.3426359,9.3769865,,0
2759284,2759284,9.336812,0.38559952,8.758412,,0
1009166,1009166,9.873144,0.5476018,9.051742,,0
1815604,1815604,9.591542,0.39968598,8.992013,,0
3670123,3670123,9.049234,0.43758455,8.392858,,0
231073,231073,9.84802,0.5788465,8.97975,,0
2365766,2365766,9.687147,0.8031351,8.482445,,0
31161,31161,9.073611,0.29495063,8.631186,,0
102521,102521,9.697903,0.4075349,9.0866,,0
694786,694786,10.085,0.46455345,9.38817,,0
726285,726285,9.763268,0.51087904,8.99695,,0
1815876,1815876,10.042561,0.3426359,9.528606,,0
1827532,1827532,9.35121,0.4807333,8.63011,,0
2365772,2365772,10.085,0.5951398,9.19229,,0
2412673,2412673,9.496663,0.5118997,8.728813,,0
2815704,2815704,9.082027,0.69740325,8.035923,,0
4197390,4197390,9.797693,0.32103243,9.316145,,0
6876059,6876059,9.099229,0.50780255,8.337525,,0
12396285,12396285,9.074951,0.54994303,8.250036,,0
31192,31192,10.805856,0.30900136,10.342354,,0
31573,31573,9.957498,0.5062561,9.198113,,0
515431,515431,10.280851,0.5471321,9.460154,,0
694830,694830,9.051123,0.66924155,8.04726,,0
700383,700383,9.4077835,0.38011074,8.837618,,0
700393,700393,9.817497,0.5062561,9.058113,,0
980035,980035,9.216082,0.6376024,8.259678,,0
1340825,1340825,10.056925,0.5269287,9.266532,,0
1353450,1353450,9.63046,0.50053823,8.879652,,0
1353652,1353652,9.411086,0.7232233,8.326251,,0
2371187,2371187,9.4358635,0.8732728,8.125955,,0
3209178,3209178,9.587726,0.4807333,8.866626,,0
4199367,4199367,9.110877,0.64441794,8.14425,,0
10652453,10652453,9.007558,0.42593727,8.368652,,0
65532,65532,9.949477,0.33657235,9.444618,,0
700414,700414,9.096692,0.36536366,8.548647,,0
732055,732055,10.60269,0.7000555,9.552607,,0
1353615,1353615,9.527301,0.44715616,8.856566,,0
2771398,2771398,9.453375,0.5735716,8.593018,,0
4209782,4209782,9.807708,0.5513418,8.980695,,0
699996,699996,9.2453575,0.4459712,8.576401,,0
247230,247230,10.335835,0.6762805,9.321415,,0
361849,361849,9.814908,0.4023181,9.211431,,0
362236,362236,10.185382,0.5062561,9.425998,,0
736346,736346,9.067758,0.41268978,8.448723,,0
1028601,1028601,9.687583,0.53231156,8.889115,,0
1918137,1918137,10.354221,0.28432125,9.927739,,0
2837318,2837318,9.519682,0.3418826,9.006858,,0
520290,520290,10.2543,0.32731527,9.763328,,0
2835524,2835524,9.1042595,0.6893481,8.070237,,0
3276724,3276724,10.597581,0.61246437,9.6788845,,0
4880511,4880511,9.539099,0.6236417,8.603636,,0
70586,70586,9.94517,0.40297362,9.34071,,0
247107,247107,9.134833,0.5284034,8.342228,,0
247146,247146,10.393632,0.4363731,9.739072,,0
520183,520183,9.892572,0.6947348,8.850471,,0
736407,736407,9.500027,0.57401365,8.639007,,0
1028215,1028215,10.345125,0.34787294,9.823316,,0
1917557,1917557,9.905936,0.41204876,9.287863,,0
1359992,1359992,9.400259,0.43149337,8.753019,,0
2380376,2380376,9.164123,0.38080063,8.592921,,0
2381846,2381846,9.134056,0.7250993,8.046407,,0
3697374,3697374,9.096268,0.39034596,8.510749,,0
4811265,4811265,9.110877,0.74342674,7.995737,,0
2386901,2386901,9.431177,0.38559952,8.8527775,,0
1367136,1367136,9.6264715,0.7633037,8.481516,,0
1858679,1858679,9.274476,0.75581074,8.14076,,0
8524398,8524398,9.066395,0.45594192,8.382482,,0
1374305,1374305,9.982036,0.5853513,9.104009,,0
1858683,1858683,9.048761,0.4690774,8.345145,,0
3224171,3224171,9.245959,0.35524654,8.713089,,0
12702,12702,9.594788,0.51087904,8.828469,,0
711952,711952,9.727469,0.618089,8.800336,,0
711970,711970,9.408611,0.5390674,8.60001,,0
3232857,3232857,9.636375,0.68799096,8.604389,,0
4601,4601,10.554858,0.78340316,9.379753,,0
159109,159109,10.033237,0.5709099,9.176872,,0
1865398,1865398,9.992081,0.6776747,8.975569,,0
2391842,2391842,9.4458475,0.6663937,8.446257,,0
106757,106757,9.364688,0.64291257,8.400319,,0
721346,721346,9.574378,0.4942134,8.833057,,0
1392255,1392255,10.580102,0.512918,9.810725,,0
4265590,4265590,10.227529,0.62127066,9.295623,,0
353474,353474,9.925493,0.6671074,8.924832,,0
1006736,1006736,9.660192,0.69070107,8.62414,,0
4845034,4845034,9.62847,0.494744,8.886354,,0
35424,35424,10.330323,0.4308795,9.684004,,0
240979,240979,10.173037,0.638365,9.215489,,0
691719,691719,10.75171,0.5587263,9.91362,,0
1815655,1815655,9.595325,0.5968199,8.700096,,0
1815719,1815719,9.859301,0.39902547,9.260762,,0
1827122,1827122,10.186487,0.47743484,9.470335,,0
1885762,1885762,9.302294,0.66924155,8.298431,,0
2762549,2762549,9.147844,0.65773636,8.16124,,0
69489,69489,10.965923,0.67906445,9.947327,,0
355492,355492,10.67719,0.5072877,9.916258,,0
513655,513655,9.332397,0.39303508,8.742845,,0
513780,513780,10.004842,0.5810256,9.133304,,0
1014531,1014531,9.545181,0.34935772,9.021145,,0
1014536,1014536,9.712116,0.47299755,9.00262,,0
1885738,1885738,10.170754,0.58015525,9.300522,,0
2365771,2365771,10.323132,0.68594724,9.29421,,0
2815588,2815588,9.529185,0.5062561,8.769801,,0
4203698,4203698,9.335345,0.3675013,8.784093,,0
4859957,4859957,10.389503,0.76841646,9.236877,,0
68753,68753,10.5100975,0.37385178,9.94932,,0
108652,108652,10.326343,0.27650374,9.911587,,0
164452,164452,9.421649,0.36536366,8.873604,,0
515421,515421,10.680741,0.46512154,9.983059,,0
3744096,3744096,10.196308,0.55735123,9.360281,,0
4796333,4796333,9.118204,0.45940706,8.429093,,0
5430509,5430509,9.26016,0.52346814,8.474958,,0
5494807,5494807,10.656749,0.5118997,9.888899,,0
731772,731772,9.293757,0.47299755,8.584261,,0
1023081,1023081,9.314279,0.43454963,8.662455,,0
1910970,1910970,9.439731,0.40947515,8.825518,,0
3269239,3269239,9.112516,0.5541257,8.281328,,0
5511544,5511544,9.198997,0.59260744,8.310085,,0
520557,520557,9.389155,0.49580327,8.645451,,0
362024,362024,10.370417,0.53182495,9.5726795,,0
736403,736403,10.009844,0.6526054,9.030935,,0
1028390,1028390,10.489719,0.3682115,9.937402,,0
1917603,1917603,10.467182,0.4055859,9.858803,,0
1917820,1917820,9.424051,0.5559718,8.590094,,0
3759621,3759621,10.136849,0.78774613,8.955231,,0
9110430,9110430,9.860471,0.4023181,9.256993,,0
5190,5190,10.580547,0.5308501,9.784272,,0
166374,166374,10.256185,0.58189416,9.383344,,0
344058,344058,10.37616,0.6009918,9.474672,,0
736405,736405,10.314998,0.7325234,9.216212,,0
987377,987377,9.540932,0.35888693,9.002602,,0
1418543,1418543,9.731421,0.451864,9.053625,,0
1916941,1916941,9.610659,0.39902547,9.01212,,0
3273989,3273989,9.470207,0.7968332,8.274958,,0
3274231,3274231,10.32953,0.4277972,9.687834,,0
3760024,3760024,9.531685,0.5480711,8.7095785,,0
4297676,4297676,9.056273,0.62206244,8.123179,,0
4876619,4876619,9.22501,0.67975765,8.205374,,0
32412,32412,10.60438,0.4512783,9.927463,,0
346230,346230,10.646155,0.451864,9.968359,,0
1367492,1367492,9.575506,0.5419309,8.7626095,,0
4811906,4811906,9.73767,0.3296481,9.243197,,0
236023,236023,10.678614,0.5709099,9.822248,,0
500018,500018,9.159743,0.48563448,8.431292,,0
1367067,1367067,9.136385,0.541455,8.324203,,0
1367219,1367219,9.2866955,0.4271781,8.645928,,0
3702911,3702911,9.105924,0.4158808,8.482102,,0
3706495,3706495,9.519682,0.6947348,8.47758,,0
4813018,4813018,9.048761,0.33657235,8.543903,,0
346316,346316,10.2290325,0.5466618,9.4090395,,0
346330,346330,10.270061,0.46851447,9.567288,,0
4236518,4236518,9.536025,0.4203092,8.905561,,0
1367389,1367389,9.371949,0.28689614,8.941605,,0
67395,67395,10.356465,0.62599987,9.417465,,0
32936,32936,9.524776,0.62521523,8.586954,,0
159797,159797,9.730634,0.5337681,8.929981,,0
159870,159870,10.688453,0.3032707,10.233546,,0
348055,348055,9.019879,0.413969,8.398926,,0
501172,501172,10.967388,0.52643603,10.177734,,0
501279,501279,9.334365,0.42469287,8.697326,,0
502231,502231,10.515305,0.8462779,9.245888,,0
710891,710891,10.0065155,0.46625546,9.307133,,0
713146,713146,10.174741,0.4894086,9.440628,,0
994214,994214,9.586629,0.3660774,9.037513,,0
994569,994569,11.215618,0.93248296,9.816894,,0
994587,994587,10.15085,0.7319095,9.052986,,0
995007,995007,9.721071,0.7361883,8.616789,,0
995273,995273,9.047338,0.4690774,8.343721,,0
1370539,1370539,9.609618,0.4690774,8.906002,,0
1864902,1864902,9.202999,0.5067722,8.442841,,0
1865212,1865212,9.493953,0.45594192,8.8100395,,0
1866237,1866237,9.353563,0.74581295,8.234844,,0
2390978,2390978,9.519682,0.53231156,8.721214,,0
2392454,2392454,9.694061,0.36321548,9.149238,,0
2797315,2797315,9.239291,0.5480711,8.417185,,0
3710073,3710073,9.02089,0.59429735,8.129444,,0
3711522,3711522,10.029293,0.49633193,9.284795,,0
4238138,4238138,9.971753,0.44537747,9.303687,,0
6166032,6166032,9.65224,0.4277972,9.010544,,0
6931087,6931087,9.4458475,0.47577617,8.732183,,0
67140,67140,9.607531,0.6188866,8.679201,,0
67909,67909,10.397722,0.7169108,9.322356,,0
717729,717729,9.239291,0.5052221,8.481458,,0
1000376,1000376,9.228782,0.44951645,8.554507,,0
4837125,4837125,9.0501795,0.36892056,8.4967985,,0
7765149,7765149,9.725879,0.5591837,8.887103,,0
349967,349967,10.510621,0.33580843,10.006908,,0
1382067,1382067,9.116587,0.6606414,8.125625,,0
1867304,1867304,9.296443,0.34338793,8.781361,,0
721304,721304,9.048287,0.5031466,8.293568,,0
240870,240870,10.415017,0.4215662,9.782668,,0
719039,719039,9.98424,0.605124,9.076553,,0
1392189,1392189,9.172751,0.6140789,8.251633,,0
2405546,2405546,9.793621,0.7604371,8.652966,,0
3723568,3723568,9.515175,0.54571974,8.696595,,0
5488670,5488670,9.703812,0.7422287,8.590468,,0
6194335,6194335,9.083341,0.57001907,8.228312,,0
162176,162176,9.562354,0.3500982,9.037207,,0
2812826,2812826,9.255478,0.34861597,8.7325535,,0
1395262,1395262,10.571546,0.40818262,9.959271,,0
35505,35505,9.385681,0.44359148,8.720294,,0
1406189,1406189,9.794983,0.57401365,8.933963,,0
1406295,1406295,9.167018,0.714999,8.09452,,0
1902107,1902107,9.174882,0.7790163,8.006357,,0
2823103,2823103,9.23868,0.6084017,8.326077,,0
4286069,4286069,9.773386,0.75172186,8.645803,,0
4867518,4867518,9.196307,0.5357026,8.392754,,0
247082,247082,9.746878,0.4296492,9.102404,,0
361988,361988,9.509966,0.46795082,8.80804,,0
362218,362218,10.74383,0.60182136,9.841098,,0
521044,521044,10.034805,0.73740315,8.9287,,0
735794,735794,10.287461,0.45767793,9.6009445,,0
36491,36491,10.760628,0.7893636,9.576582,,0
247074,247074,10.52503,0.46341506,9.829907,,0
362410,362410,10.1989975,0.5591837,9.360222,,0
1917484,1917484,9.018866,0.38354936,8.443542,,0
1028335,1028335,9.982036,0.68662953,8.952091,,0
1417075,1417075,9.574943,0.5371479,8.76922,,0
1418625,1418625,9.154577,0.45010453,8.479421,,0
2426017,2426017,9.601206,0.45010453,8.926049,,0
3216889,3216889,9.083778,0.71944684,8.004608,,0
3217793,3217793,9.505356,0.4215662,8.873007,,0
3697840,3697840,10.345125,0.6188866,9.416796,,0
1851189,1851189,9.325441,0.3311964,8.828647,,0
16316709,16316709,9.247161,0.5139339,8.47626,,0
66338,66338,10.727628,0.45419893,10.0463295,,0
704793,704793,9.933471,0.4942134,9.19215,,0
