subhalo_id,stellar_mass_current,stellar_halfmass_radius_kpc,compactness,DoR_choice
1359463,3.3642449933104217,1.7490386962890625,0.16268848768062882,0.22651636690711555
1361030,6.289934253938554,3.124237060546875,0.056530136256629615,0.1403013279862423
1362297,4.829622229743109,1.71661376953125,0.3319042740813501,0.09602652077735585
1365176,5.9666744339047,2.635955810546875,0.14432515347833963,0.12159813356865375
1366265,8.890237700114085,2.910614013671875,0.2529364489415177,0.20495811464497046
1369672,4.11346140131875,2.460479736328125,0.02767773743194324,0.21504781957568989
1373485,2.766864620025,1.47247314453125,0.18991683597716003,0.6305930636937839
1374997,2.759579545075,1.506805419921875,0.1737571566385805,0.47162283274834715
1376350,88.25292620078125,11.53564453125,0.35266631687712313,0.268605989141054
1380483,5.870625715877395,2.849578857421875,0.08651337284390292,0.14440269239867046
1388057,7.873480570706306,3.3111572265625,0.11619705528460766,0.26881127340379557
1389629,8.793639430579788,2.483367919921875,0.351607054158536,0.2785999496068143
1392845,4.377300803275,2.4261474609375,0.06383060133043605,0.13080584366745382
1395534,9.303473049541935,3.887176513671875,0.0841937108139591,0.09005430587104724
1395540,7.757367680344032,3.177642822265625,0.13655675725056404,0.18299050106067002
1398403,6.11420048063125,1.97601318359375,0.3426549181649433,0.3364971345868939
1401899,1.89453178648125,1.4171600341796875,0.05037355205373331,0.34766581966810434
1402188,12.110683643259108,4.90570068359375,0.0471170896304236,0.24053737563057898
1402315,3.96611993064289,2.201080322265625,0.08441200579865893,0.33012753872905537
1402716,4.980503443577618,2.7618408203125,0.035475278342657623,0.28342366716863704
1406104,3.1256776129625,1.857757568359375,0.0914606233198535,0.635953851230577
1418168,4.23184534732718,2.57110595703125,0.01134982616164426,0.1422447761628589
1418559,5.650456815557845,2.7618408203125,0.09028559374434442,0.11886287273034657
1419622,4.186772472792654,2.513885498046875,0.021361121140612616,0.5530240069018378
1422719,3.6870610185724217,2.307891845703125,0.02185714591862009,0.1539133411104938
1429301,7.52892260318913,2.788543701171875,0.20866665013665942,0.27373246699554304
1431445,4.725482668058248,2.7008056640625,0.02720617100922429,0.1930151176158276
1432210,3.5783008489597705,2.2430419921875,0.027420745290699267,0.08978177168303512
1435651,8.64483476967871,3.80706787109375,0.06587076793517488,0.12562750252146956
1438587,3.2267288237053435,2.09808349609375,0.02602831724559357,0.15837360258175295
1443347,11.053790582940564,2.72369384765625,0.39077379776022214,0.11077753469636682
1443766,3.076422202611866,2.01416015625,0.03190493613457679,0.40774989646555393
1444567,11.538288261333946,3.719329833984375,0.20644434412686263,0.2404830575504967
1447800,6.7040559411398135,3.2806396484375,0.05239983561439787,0.29183969043051766
1447963,9.071526873245602,3.543853759765625,0.13346670338699562,0.13657834057671536
1451575,13.291069699982472,3.086090087890625,0.3894470360119727,0.37674063600886365
1451922,6.317286516008608,3.124237060546875,0.0584146047433195,0.30978885867213496
1454545,11.239868662218214,3.73077392578125,0.19306283728098772,0.29829032551095563
1454669,4.587679404496157,2.513885498046875,0.06107482202615799,0.21847066960627248
1455155,4.688119234866463,2.41851806640625,0.09567464484573807,0.1867902442815348
1457871,5.75309935236875,3.143310546875,0.0138209394617137,0.22409611646105065
1465137,3.697234967175,1.926422119140625,0.14074986754112884,0.11468062245518247
1470015,3.642145615973277,2.185821533203125,0.0519352552325234,0.32541714715436365
1471773,13.3844066555248,4.852294921875,0.09767833918875368,0.1897721982627668
1474761,3.656537371345621,2.170562744140625,0.05821149978959861,0.10074042721064652
1492718,0.001041999865265,5.0048828125,-4.031223206824579,0.25110875312322034
1498555,7.636133817533846,3.48663330078125,0.06926411980103375,0.24382440360803756
1501567,5.119836585930898,2.925872802734375,0.009872936464018434,0.14547255011009727
1502151,6.404174157403759,2.9449462890625,0.10284706619129302,0.15758644862122878
1503201,12.036771819315618,4.64630126953125,0.07984897818126213,0.2053990088308756
1504070,4.941619166726014,2.468109130859375,0.10532273472615306,0.12110802498759525
1506631,1.99377931715,1.514434814453125,0.029301209231905434,0.5696596049554429
1508619,6.111380172274949,2.2430419921875,0.2598831946474389,0.2289100448515018
1514116,3.6369835653677,1.5735626220703125,0.2654152921880021,0.14097251262017677
1518042,10.988636270310964,3.742218017578125,0.1812501701019824,0.16678376637271544
1519141,11.157903216437262,3.536224365234375,0.22477287173459248,0.37074739596772727
1523287,2.57256573733125,1.85394287109375,0.008221960231574177,0.3349517406390477
1537657,3.471035444905283,1.987457275390625,0.093012346523769,0.14468807931408934
1542414,6.097161014542508,2.941131591796875,0.08235597992398214,0.4992372927498668
1543142,3.2790839506875,1.903533935546875,0.09641160005583044,0.17285797678249026
