subhalo_id,DoR,logM,logR,compactness,MgFe,lum_age_gyr,log_ssfr,exsitu_frac
15209,0.2663510758714686,10.738909,0.6075846,9.827532,0.14174357,8.524921,-11.864206,
15231,0.1196277740525602,10.764728,0.7092126,9.700909,0.08929271,3.2136416,-9.922973,
444086,0.0893863708415783,9.511273,0.3418826,8.998449,0.07767052,3.5682247,-10.6269655,
444088,0.0991144730225723,10.112026,0.66136456,9.11998,0.07549996,3.0120893,-9.924521,
444408,0.1941490734792208,9.106753,0.31865272,8.628775,0.04800404,7.2334933,-10.351018,
916643,0.1057973087309144,10.156799,0.50158346,9.404424,0.07640932,3.321883,-9.979497,
1807262,0.0929871262545557,9.033335,0.20055342,8.732505,0.078475334,3.75858,-10.254503,
6085486,0.0519357970014968,10.067213,0.22688235,9.72689,0.096339874,2.4074318,-9.667914,
8091687,0.067562766099776,9.450379,0.55964065,8.610918,0.12205801,2.5865898,-9.849373,
440059,0.0755170264648126,9.718647,0.813948,8.497725,0.109915726,2.2805285,-9.660666,
929503,0.0894351306584168,9.924485,0.35304758,9.394914,0.091957666,3.0718086,-10.084329,
6113226,0.2543097593699251,10.382531,0.19265215,10.093553,0.19194642,7.2484236,-10.67377,
450700,0.0845805517106015,9.743065,0.40818262,9.130791,0.07443365,2.3589103,-9.653732,
451499,0.0582232217740389,9.370145,0.6291243,8.426458,0.14015463,1.896086,-9.710105,
4533383,0.0879695163984737,9.691051,0.4553617,9.008008,0.082361884,2.4223619,-9.573746,
208046,0.0928336810415357,9.300706,0.5713547,8.443674,0.09929953,2.9299753,-9.959021,
452911,0.2367362825002468,10.826059,0.642158,9.862823,0.16584525,7.2185636,-10.690518,
914848,0.1662590453083482,9.129361,0.4271781,8.488594,0.079795666,5.1955743,-10.398021,
1801981,0.056064001575024,9.556508,0.63988614,8.596679,0.14709482,1.9483403,-9.78477,
1802258,0.1159946063615258,10.268693,0.48779514,9.537001,0.08641455,5.9346,-11.0266075,
3253176,0.1829326626439564,10.379003,0.5485398,9.556192,0.07449163,6.479538,-10.650632,
6085197,0.0561362345355247,10.470064,0.5229715,9.685607,0.12812549,2.3327827,-9.98442,
6088140,0.1125189517037279,9.114963,0.70726657,8.054063,0.11068376,3.5197031,-9.913637,
3267087,0.049764746930589,9.386117,0.4547807,8.703946,0.13295665,1.4724526,-9.392343,
3268131,0.1124579810160495,9.253118,0.41076386,8.636971,0.0943161,2.0565815,-9.560373,
452013,0.0893452728226392,10.249554,0.56508636,9.401924,0.08038,3.430124,-10.163393,
90114,0.100223436348788,9.188139,0.38764006,8.606679,0.075851105,3.866821,-10.415113,
3274851,0.0752268921474354,10.37186,0.78882515,9.1886215,0.09606796,2.720958,-9.841475,
90124,0.0949496604312264,9.534789,0.73740315,8.428684,0.10344087,3.4711812,-10.009502,
452936,0.0912223609650391,9.748394,0.5637313,8.902797,0.1021047,2.5268705,-9.758008,
934311,0.071816348629644,10.410428,0.7493679,9.286376,0.10797236,3.396532,-10.212955,
4539912,0.0624115269160129,10.309213,0.5269287,9.51882,0.08589517,2.5343354,-9.8702135,
935583,0.1395866899680453,9.471641,0.6783701,8.454085,0.09036159,3.710058,-10.025536,
1809427,0.0921221904426137,10.392946,0.7033481,9.337924,0.09062853,2.6724362,-9.8433695,
4505053,0.1628734590384522,9.68932,0.35743442,9.153168,0.051985256,4.6655655,-10.164034,
8095095,0.0642372212602078,9.048287,0.5735716,8.18793,0.16946128,1.4799175,-9.470105,
47209303,0.0657505050263788,9.378204,0.35231212,8.849736,0.13557762,1.7019985,-9.652954,
6108913,0.0625215241097869,9.608576,0.7464075,8.488964,0.121660315,2.2805285,-9.643881,
16567,0.151374745616847,10.310874,0.36033458,9.770372,0.06187109,3.3442779,-9.8858185,
452921,0.1370371949829995,10.044861,0.4735547,9.334529,0.06637173,4.829794,-10.32539,
1834567,0.1383807690510267,9.152345,0.555511,8.319078,0.10452544,5.061206,-10.20109,
3274785,0.508706449665644,10.781313,0.7079162,9.719439,0.23710537,10.435938,-12.232872,
13870430,0.0742435255066998,10.203266,0.8514398,8.926106,0.10265031,2.6799011,-9.887593,
22530701,0.1109867355994016,9.6906185,0.641402,8.728516,0.084959485,2.7470853,-9.99675,
10704755,0.1879156840757951,9.091143,0.38628078,8.511722,0.07468351,6.815459,-10.991137,
8095230,0.1304585687607413,9.244151,0.38628078,8.66473,0.06904215,4.8447237,-10.490245,
13807839,0.1354784674130048,9.334365,0.6562765,8.34995,0.10859401,5.665863,-10.434069,
2222531,0.1304371097587685,9.749905,0.28086418,9.3286085,0.06689306,4.6879606,-10.321012,
34841511,0.0508815250487273,9.300176,0.51444095,8.528514,0.12969321,2.2357392,-9.73312,
448823,0.0802888136976252,9.570407,0.42903274,8.926858,0.08503195,3.0046244,-10.074199,
8119318,0.1677920471726908,9.038215,0.31304887,8.568642,0.08694533,5.9719243,-10.442012,
22480338,0.0634673276134197,9.091573,0.6228528,8.157293,0.19434449,2.3215857,-9.886339,
1822921,0.0960823165423151,10.156208,0.49738732,9.410127,0.0679382,3.5495627,-9.924245,
1836037,0.0993185049112,9.05394,0.5550497,8.221365,0.106920324,2.6425767,-9.894224,
935596,0.1131014995518042,9.967206,0.48833364,9.234706,0.075407885,4.6879606,-10.153053,
918965,0.0613683127046515,10.341279,0.6987314,9.293182,0.09556963,2.6836333,-9.896665,
918536,0.1057131657163093,9.021395,0.5052221,8.263561,0.09713388,3.7399175,-9.815299,
6089685,0.0706472623051461,9.091143,0.8230066,7.8566327,0.15413564,2.6425767,-9.801004,
451477,0.067170119782939,10.099398,0.8259846,8.86042,0.102980755,2.3962348,-9.763303,
34909508,0.0911727212396278,9.100912,0.83624977,7.8465376,0.1567637,2.7508178,-9.823029,
89753,0.1788466056693275,10.224505,0.48887146,9.491199,0.057264395,4.7999344,-10.125353,
89772,0.1045250599151133,9.55592,0.6628074,8.561708,0.09585673,3.2024446,-9.982895,
208247,0.334714494251101,11.154548,0.9752107,9.691731,0.16229475,8.67422,-12.75489,
1830354,0.1757073890672814,9.141005,0.5052221,8.383171,0.06831596,5.5688195,-10.427393,
8130465,0.1869308969166385,9.121421,0.42593727,8.482515,0.07691208,5.270223,-10.721073,
10685813,0.1652047726012671,9.496663,0.5522717,8.668256,0.08109761,7.509695,,
208116,0.4402918168254121,10.462531,0.46851447,9.759759,0.16528064,10.391149,,
1831691,0.1089373849391651,9.986869,0.631453,9.039689,0.08466383,2.9225106,-10.076572,
208762,0.1190517812332105,9.428815,0.58059067,8.557929,0.07982891,3.15019,-9.952052,
453244,0.1420251954066445,9.24776,0.2873238,8.816774,0.07858259,5.210504,-10.228452,
17684844,0.0626338092687526,10.098047,0.6275649,9.1567,0.1017065,2.7918746,-10.108229,
15346,0.1775270712756898,10.847778,0.641402,9.885675,0.11714982,6.8229237,-11.355569,
1808645,0.1084909927209261,9.863384,0.39504108,9.270823,0.06552317,3.2696288,-10.025638,
3284212,0.2071241420397157,9.105924,0.59260744,8.217012,0.09991897,7.591809,,
8160488,0.0932701032413898,9.785362,0.7092126,8.721543,0.092441596,2.2544014,-9.72884,
2225256,0.3276621365825795,9.050652,0.38080063,8.47945,0.062667586,9.435641,-10.352735,
2225324,0.0919407144830549,10.433527,0.5934532,9.543347,0.088031374,3.4823785,-10.081364,
4529636,0.0623603849223948,10.0065155,0.27825317,9.589136,0.10702499,2.5753925,-9.94084,
89781,0.156980202107722,10.45008,0.7621593,9.306841,0.079393916,4.7850046,-10.362556,
16368,0.255757667803541,10.155024,0.38764006,9.573564,0.087491505,7.7037826,-11.238465,
4531456,0.0562578931998224,9.091143,0.48671615,8.361069,0.1746526,1.418332,-9.459293,
10682490,0.1204079074465709,9.071818,0.5313378,8.274812,0.112675674,3.512238,-10.166752,
6128842,0.1461873207466047,10.036367,0.28903025,9.602822,0.11861979,6.4347486,-10.930209,
455990,0.0867345297247709,9.498012,0.6920498,8.459937,0.112290315,2.6575062,-9.827781,
1846683,0.0895008123102495,10.05989,0.55781007,9.223175,0.078120254,3.4823785,-9.940895,
17803142,0.0428777544393344,9.621433,0.62047744,8.690717,0.14319277,1.0581503,-9.444868,
28247516,0.0734083790356777,9.279516,0.37244856,8.720843,0.11534456,2.9859622,-10.1860285,
89503,0.1677910271382234,10.35944,0.47299755,9.649943,0.053483464,5.3374076,-10.149479,
4528555,0.074300900946513,9.278401,0.5844896,8.401667,0.11557216,2.0453842,-9.53077,
16513,0.0674075332556328,10.030875,0.6436659,9.065376,0.09951884,3.2360365,-9.947909,
89972,0.396343962463288,11.259555,0.81547093,10.036348,0.17697409,9.853676,-12.311414,
208858,0.2118996986174491,10.00735,0.39968598,9.407821,0.07582059,7.9575896,,
208939,0.0636124172923472,9.839516,0.67975765,8.81988,0.11765825,1.7057309,-9.692756,
452839,0.1591945468445559,10.6297655,0.42841542,9.987143,0.10422789,6.5915117,-11.429748,
931913,0.3492810223898852,10.510621,0.4302648,9.865224,0.12675938,9.659588,,
931972,0.0808174348312103,9.732992,0.47963658,9.013537,0.089597054,3.9564,-10.127835,
932400,0.1219103559610289,9.775523,0.26270133,9.381472,0.09592006,6.4571433,-11.471225,
1836678,0.1301803451762387,9.659264,0.3280943,9.167122,0.08713674,5.7778373,-11.733459,
3277548,0.1096836048794696,9.557684,0.58578146,8.679011,0.08972732,3.6690009,-10.071768,
3277681,0.1381801209700209,10.18205,0.605124,9.2743635,0.09493936,5.710653,,
22534309,0.1329152152677297,9.285049,0.4196793,8.655531,0.0666422,4.277391,-10.3512,
17780329,0.0475837750443142,9.248359,0.6009918,8.346871,0.2477473,1.1309332,-9.284868,
935822,0.138966720203178,9.141005,0.5840581,8.264917,0.092132665,5.3299427,-10.188202,
13886473,0.0891925562572903,9.090283,0.16409153,8.844146,0.083529405,3.403997,-9.575039,
22541068,0.0530210755945656,9.792939,0.3937048,9.202382,0.12784949,2.224542,-9.853635,
17041,0.1936196496017646,9.296443,0.5154533,8.523263,0.073666,4.3221803,-9.990256,
454965,0.1588171819477518,10.070108,0.6591913,9.081322,0.057763882,3.6167467,-9.968755,
1850158,0.0957736898628794,10.3255415,0.6459181,9.356665,0.09639587,1.9782,-9.71045,
6139479,0.0832368040095865,10.1989975,0.37174526,9.641379,0.09182254,3.0643437,-10.117408,
454894,0.0958107110859359,10.37258,0.631453,9.4254,0.07805333,3.3368127,-9.930363,
6142102,0.0708794370012901,9.771237,0.6769782,8.75577,0.10008351,2.836664,-9.8515,
10729473,0.1198088418878205,9.270515,0.56867933,8.417497,0.08925273,3.4487865,-9.908483,
1170248,0.2752724612210608,9.903296,0.20882595,9.590057,0.097312935,8.928026,-12.604405,
3625573,0.1473621073889649,9.444326,0.47132182,8.737344,0.085680194,3.2882907,-10.093274,
271848,0.0884173670718954,9.923981,0.45883143,9.235734,0.07626929,2.8105369,-9.902424,
579378,0.0842359758034478,10.580547,0.55366296,9.750053,0.08733665,2.3813047,-9.71578,
1170146,0.0749721957406514,9.806386,0.79788995,8.609551,0.10609146,2.6015196,-9.867082,
2262796,0.0508013001932525,9.221207,0.7319095,8.1233425,0.17438364,2.1797523,-9.535266,
4976046,0.083055974496249,9.262484,0.5550497,8.429909,0.10370592,3.3144178,-10.048268,
1174647,0.0992274957269319,10.244755,0.5709099,9.38839,0.07689927,2.6351116,-9.678602,
2270480,0.1223424017939466,10.369694,0.5303619,9.574151,0.07275938,3.4338565,-9.965119,
1873755,0.0705407330247828,9.354502,0.2756264,8.941062,0.119655095,1.4351281,-9.747971,
4528849,0.0765518852948826,10.041791,0.5709099,9.185426,0.08614663,2.3925023,-9.801456,
13847592,0.0493982084025517,9.285049,0.5452479,8.467177,0.19295329,1.5844263,-9.651907,
16187,0.2849695958031155,10.139932,0.44715616,9.469197,0.108804725,8.65929,-11.170451,
16201,0.2858326728043557,10.562819,0.4302648,9.917421,0.09696049,8.345764,,
207593,0.200081256797037,9.115775,0.29242322,8.67714,0.04656861,6.4347486,-10.943642,
1829552,0.1633765241838807,10.162086,0.30244583,9.708417,0.053157814,4.8745832,-10.211451,
8124996,0.0676453497351998,9.625468,0.6755817,8.612096,0.13980797,2.7060282,-9.949352,
10672392,0.1203754406927918,9.0501795,0.24327278,8.68527,0.0701709,4.8148637,-10.254936,
16509,0.0857641372857869,9.832715,0.6236417,8.897252,0.08786269,2.877721,-9.809578,
1834285,0.0629310907293796,9.978042,0.641402,9.015939,0.108086176,2.76948,-9.804441,
3319454,0.1418685759926328,9.099229,0.47632974,8.384734,0.07537044,6.1137576,-10.366604,
14001085,0.0585737107728749,9.228155,0.59091103,8.341788,0.15236628,2.3439803,-9.951003,
16668,0.2548776632759157,9.89743,0.3957077,9.303869,0.057913296,8.420413,,
93806,0.2997895117384057,9.210243,0.31705898,8.734654,0.057368748,9.286343,,
215910,0.2670836164176602,10.457829,0.58621126,9.578512,0.12408658,8.913096,,
215916,0.2336222669111116,9.330916,0.04758595,9.259538,0.052331902,8.300975,,
960929,0.1440539735491006,10.256185,0.4807333,9.535085,0.0773705,5.14332,-10.594328,
961354,0.087072267217215,9.983799,0.7244749,8.897087,0.08834516,3.3741374,-10.127133,
1884302,0.1358827401618724,9.204326,0.58189416,8.331485,0.084248506,5.1283903,-10.495431,
1887405,0.130621537693626,9.98424,0.3426359,9.470285,0.06785179,6.472073,-11.321026,
1887760,0.0833854065506954,9.992081,0.55458796,9.160199,0.096166305,3.5943518,-10.160011,
3319427,0.2021251497742436,10.45188,0.45652136,9.767098,0.13390899,7.6888523,-11.631813,
4590324,0.1181500349953962,9.172039,0.6075846,8.260662,0.09552937,4.6879606,-10.559039,
10798636,0.0702525058367558,9.622445,0.4483379,8.949938,0.10173047,2.877721,-10.062206,
209807,0.0459328682811844,9.688886,0.39504108,9.096324,0.13015616,1.5377705,-9.504997,
580125,0.0685734902889989,9.674776,0.5628256,8.830538,0.09568683,1.8736913,-9.617281,
1172353,0.0819251093964576,10.505886,0.6283453,9.563368,0.09073316,3.1539226,-10.085018,
3630223,0.0601129508895236,9.056273,0.7470012,7.935772,0.17220369,1.8027747,-9.622758,
3632014,0.1542433969623842,9.188139,0.3098139,8.723418,0.058817513,4.837259,-10.263262,
4985864,0.1347992404213594,9.290512,0.58059067,8.419626,0.09731627,4.128093,-9.969511,
14967316,0.0541367644920465,10.309213,0.5026262,9.555273,0.10945169,2.720958,-9.897274,
2276413,0.1343756331595895,9.34455,0.29746345,8.898355,0.06645813,3.3144178,-10.252182,
92958,0.1130187612492604,9.797693,0.41332987,9.177698,0.085536934,5.4643106,-10.389421,
16215,0.3796058114218208,11.139563,0.7169108,10.064197,0.26155135,8.644361,-10.966706,
18492,0.2403415280509712,10.719941,0.6001606,9.8197,0.12460733,8.405483,-13.182546,
89545,0.4239870080570851,11.383373,0.94318795,9.968592,0.21120429,9.271413,-11.217274,
207409,0.0913689075179443,9.608053,0.41715068,8.982327,0.10248982,3.4823785,-10.002896,
214587,0.1096399441952683,10.099398,0.3916926,9.511859,0.06948816,2.9150457,-9.884,
449979,0.2993925025472884,10.823011,0.6804497,9.802337,0.20644423,5.531495,-10.348382,
450315,0.2614152302799469,10.761804,0.70465815,9.704817,0.16439626,5.710653,-10.193249,
450571,0.1461802087606033,9.244151,0.112939,9.074742,0.09676581,6.6064415,,
927971,0.2479882231763016,10.440348,0.39437345,9.848787,0.13756636,8.4502735,,
955004,0.2870694296478755,9.019879,0.65846443,8.032183,0.14755002,9.062395,,
1826960,0.2177517450438773,9.109232,0.40623656,8.499877,0.09203253,8.435344,,
1826995,0.261733398023073,9.377761,0.851906,8.099902,0.09350718,8.70408,,
1828319,0.1002558832276254,10.30166,0.5385883,9.493777,0.07777787,3.9638648,-10.140124,
1875814,0.1595209850618291,9.430391,0.38011074,8.860226,0.078383066,7.0991254,,
1875874,0.1164303286323356,10.806915,0.7398226,9.697182,0.08513939,4.3819,-10.238959,
3309457,0.1260075158422632,9.0907135,0.65991694,8.100838,0.11941964,3.9638648,-10.242224,
4528542,0.0781129872078602,9.640275,0.5784094,8.772661,0.093478255,3.097936,-9.96533,
8127206,0.0715683561801623,9.442035,0.5352198,8.639205,0.09160342,4.016119,-10.207156,
8128251,0.1036285212485332,9.988613,0.61246437,9.069917,0.08035328,4.113163,-10.12964,
8203631,0.1174523099164364,9.148598,1.0323248,7.6001105,0.16423309,5.8823457,,
10673233,0.1317436416304885,9.599609,0.19846043,9.301919,0.053443037,6.5989766,-10.528486,
10673582,0.0630714397412678,9.13561,0.39836392,8.538064,0.13839531,2.0453842,-9.720888,
10770439,0.1062779706268561,9.340698,0.6322264,8.392359,0.12291976,5.755442,,
13957883,0.0939374204495609,9.352153,0.2756264,8.938713,0.10678502,4.1878123,-10.235272,
13959199,0.2784239132525186,9.546388,0.13594924,9.3424635,0.06897152,9.107184,,
207412,0.1613544641319732,9.924485,0.4333297,9.27449,0.059954636,5.4269867,-11.094052,
207523,0.0996900758278822,9.327938,0.64441794,8.361311,0.110680245,2.3887699,-9.704585,
450355,0.1781691611177084,10.271878,0.41204876,9.653805,0.064491175,5.598679,-10.529735,
954819,0.1390025491441604,9.612214,0.3752505,9.049338,0.07181246,5.053741,-10.682419,
6112924,0.1168374126289427,9.248359,0.5726862,8.38933,0.10313509,2.6724362,-9.605643,
4529117,0.0510621442157487,9.882689,0.6838938,8.856849,0.118495114,2.2208095,-9.678927,
93396,0.1130427511426405,9.8968935,0.555511,9.063627,0.062686734,2.5343354,-9.776216,
16687,0.1430245966835116,9.732992,0.5026262,8.979053,0.07184502,5.270223,-10.282443,
19087,0.1922732345040657,9.941791,0.22835371,9.59926,0.101587646,5.8823457,-10.662446,
93729,0.1932507498879747,10.204327,0.50001466,9.454305,0.11592489,6.412354,-10.935306,
452464,0.3470033453028691,11.090679,0.6804497,10.070004,0.20396245,8.211396,-10.80612,
452996,0.0935189507492453,9.187451,0.483463,8.462257,0.113628425,3.198712,-10.107013,
933226,0.2080160977687186,9.393031,0.6329985,8.443533,0.07022389,6.9125023,-10.775826,
1834393,0.0571724162184467,9.967206,0.5067722,9.207047,0.11718812,1.5471017,-9.566582,
3276392,0.1913280868347445,9.255478,0.47743484,8.539326,0.062877454,5.770372,-10.68042,
3277638,0.2081553619715993,9.259578,0.4553617,8.576535,0.05951775,6.195872,-10.277637,
453360,0.1051276329047687,9.340698,0.70465815,8.2837105,0.10747365,4.5759873,-10.486838,
3281580,0.0841941504926359,9.00547,0.7188142,7.927249,0.1503967,3.3629398,-10.088074,
4541862,0.1289230176712421,9.602266,0.40362817,8.996824,0.062231995,4.1952767,-10.028501,
210567,0.2239248101251403,10.68984,0.46851447,9.987068,0.08630029,6.412354,-10.490261,
17834712,0.0776606377822941,10.070829,0.663527,9.075539,0.0867516,2.5194056,-9.76822,
121605,0.1015847026966997,10.323132,0.61327237,9.403223,0.085490756,3.5980844,-10.117984,
1867794,0.065518845321669,10.012322,0.5677839,9.160646,0.09713388,3.0382164,-10.099308,
2269220,0.0802333100286833,9.198326,0.73679614,8.093132,0.1481722,2.7134933,-10.005364,
8192015,0.0832398226512084,9.8628025,0.5659874,9.013822,0.090513624,2.720958,-9.909073,
214617,0.4170942586941238,11.140054,0.8020911,9.936917,0.22318354,8.300975,-10.663198,
1872840,0.1043398374933167,9.133277,0.4114068,8.516167,0.104815416,4.2997856,-10.850576,
463571,0.1329067385478994,10.347417,0.6196827,9.417892,0.07101173,3.9787948,-10.105174,
955013,0.0679637114249077,10.068664,0.5303619,9.273121,0.098896734,1.6628077,-9.549541,
1875868,0.055079257472873,9.744595,0.5564321,8.909946,0.10897761,1.6833361,-9.468175,
8201148,0.112888092598718,9.812304,0.6555448,8.828986,0.08048128,2.8478615,-9.80907,
13957146,0.2017597004357764,10.173606,0.3610566,9.632021,0.054442637,6.4944677,-10.518445,
13959464,0.0761655696165764,9.392603,0.631453,8.445423,0.1429309,2.6500413,-9.923775,
92906,0.4029938331934599,11.304192,1.0323248,9.755705,0.20103002,9.704377,-11.59273,
93111,0.1068497572410856,10.182607,0.47188112,9.474785,0.07529365,4.553592,-10.632405,
93121,0.53017919931932,10.717998,0.31705898,10.242409,0.22546932,9.226623,-11.212167,
93129,0.1988513478727325,10.236473,0.42469287,9.599434,0.12145015,7.1439147,-11.03471,
214532,0.1016913538669165,10.073701,0.29242322,9.635066,0.08867263,5.725582,-11.695267,
463645,0.2995600608745976,10.131872,0.4611293,9.440178,0.102073036,9.062395,,
1870408,0.475825063835428,10.117235,0.36249703,9.57349,0.14943227,10.421008,,
1870517,0.3645512742228916,10.94179,0.7855801,9.763419,0.20299661,9.390851,-13.05298,
3305987,0.0545240268442989,10.009014,0.73374844,8.908392,0.11003309,1.9744674,-9.6200075,
3306392,0.2324064903969889,9.300706,0.3682115,8.748388,0.07349423,8.465202,,
3309535,0.1337450218318632,9.785362,0.42655814,9.145525,0.07224453,5.486706,-10.433693,
8200631,0.1909205975584909,9.013762,0.561918,8.170885,0.1358766,7.2782826,,
8200731,0.0496873009308655,10.032452,0.63988614,9.072622,0.12683338,2.168555,-9.81235,
17892031,0.0790989024532316,9.712937,0.55458796,8.881056,0.09019864,3.16512,-9.962342,
42381434,0.0815287274924678,9.03186,0.5154533,8.25868,0.15941048,3.2285717,-10.111956,
89433,0.0688570581651836,9.620926,0.7143599,8.549386,0.12194989,2.2320065,-9.695225,
462837,0.2399653128087811,10.611074,0.5628256,9.766836,0.15211666,8.584641,,
929390,0.10541495065147,9.782574,0.4196793,9.153055,0.07566021,4.0833035,-10.156589,
954678,0.150332501721999,9.003372,0.4158808,8.379551,0.06180621,5.703188,-10.430162,
1870475,0.0613592401864409,9.322929,0.6960711,8.278823,0.14009765,2.2581341,-9.811938,
1875819,0.163300514496263,9.250745,0.4459712,8.581788,0.106746204,6.5541873,,
4573205,0.0887989385269573,9.443564,0.6188866,8.515235,0.101982616,3.3442779,-9.959009,
18646,0.2007834723353089,9.202999,0.08796511,9.071052,0.03473746,5.546425,-10.371544,
463723,0.0758195280117255,9.400259,0.6845794,8.37339,0.1224236,2.8217344,-10.185199,
929548,0.0779992676930941,10.194145,0.5788465,9.325875,0.0812254,2.8814535,-9.866834,
13988148,0.0701157663170165,9.179813,0.35961133,8.640396,0.114948206,2.17602,-9.563782,
1881379,0.1618010416770451,10.406456,0.4196793,9.7769375,0.11028338,6.31531,-11.747782,
6186488,0.1371469720729742,9.515821,0.6838938,8.489981,0.08624526,4.2400665,-10.112452,
8216983,0.112864128285557,9.694918,0.5485398,8.872108,0.09464992,2.3290505,-9.6403475,
467570,0.0943132197601674,9.790199,0.618089,8.863066,0.09742553,1.5937573,-9.5454235,
467696,0.055060969207858,10.209067,0.6886701,9.176063,0.105103366,1.9931297,-9.6171875,
960012,0.1120340058881195,10.277732,0.3849172,9.7003565,0.073925175,3.1875145,-9.895112,
960878,0.1321855292044963,9.277284,0.3682115,8.724966,0.06584195,4.8745832,-11.839794,
961120,0.1911021160849157,9.001264,0.33580843,8.497551,0.06468011,6.987151,-12.249788,
28227980,0.0997360634198701,9.802396,0.39236438,9.213849,0.07871542,3.9414701,-9.87407,
90310,0.0887855945889647,9.350738,0.5844896,8.474003,0.10344087,3.724988,-9.965256,
209464,0.0683509109263323,10.553438,0.73313636,9.453733,0.09902594,2.6351116,-9.941587,
1842330,0.1116159737409045,9.132497,0.50001466,8.382475,0.09559389,3.2248392,-9.831825,
3322025,0.0974653445830642,10.085697,0.43939537,9.426604,0.07092286,3.1277955,-9.955053,
4543137,0.0667820369374168,10.003162,0.75172186,8.87558,0.10665021,1.8830224,-9.597715,
10704273,0.0835637223632164,9.702972,0.39504108,9.110411,0.0866045,1.9072833,-9.501995,
17949329,0.0892780641255085,9.917366,0.3752505,9.35449,0.07456473,3.0232868,-9.891607,
453778,0.1117357200606167,10.024511,0.54382944,9.208767,0.07841132,3.5794222,-10.086485,
935020,0.1014605341338544,10.247161,0.52147824,9.464944,0.077967264,3.1875145,-9.817958,
1840286,0.140358780301269,9.032352,0.30737174,8.571295,0.06437548,3.6204793,-10.4348345,
3281141,0.1169372912595932,10.460187,0.5269287,9.669794,0.09081454,5.613609,-10.561638,
6132811,0.0968896301009149,9.736894,0.6156874,8.813362,0.07786236,3.5271678,-10.021142,
3280060,0.0705759040014123,9.513228,0.2521697,9.134974,0.09648026,2.2394717,-9.778172,
22550969,0.0812925209934491,9.019373,0.7909751,7.8329105,0.15352759,2.788142,-10.09285,
211203,0.2236185687084885,10.601843,0.6466662,9.631844,0.07046562,6.5093975,-10.488791,
977251,0.4637209644174926,9.27504,0.19212025,8.986859,0.06330546,10.450868,,
1914551,0.1096636790463643,9.761069,0.7968332,8.56582,0.100643165,3.8742862,-9.962506,
3632640,0.1306135006691157,9.972205,0.39504108,9.379643,0.069910325,4.7551446,-10.15933,
272765,0.1836098163117732,9.774099,0.07422046,9.662768,0.07367178,7.606739,,
949284,0.0704734079403491,9.716209,0.4271781,9.075442,0.11552536,3.478646,-10.556494,
2267119,0.2994373686047882,11.38225,1.0037216,9.876667,0.17073885,7.4350457,-10.751825,
2274794,0.1754221659562773,9.878223,0.35816127,9.3409815,0.09347478,7.181239,,
4564031,0.0939304137890057,9.420041,0.5194792,8.640822,0.0873824,4.277391,-10.38065,
4987536,0.2441469019347426,10.83656,0.8338276,9.585819,0.13490394,8.360694,-11.648967,
8190818,0.2576323436527495,9.520961,0.2932673,9.081059,0.106397934,8.719009,,
10756146,0.0529268227355445,10.164414,0.90285134,8.810138,0.112003826,2.4783485,-9.812744,
65123098,0.0672696512166289,9.36055,0.62047744,8.429833,0.1299206,1.8233032,-9.542585,
1177217,0.1161371881835909,9.119816,0.59260744,8.230905,0.10696343,3.9190753,-10.161636,
2274462,0.1338762342530108,10.027705,0.3418826,9.514881,0.057834797,3.097936,-9.8873205,
3630616,0.0764483246033472,10.026909,0.53954595,9.21759,0.0937582,3.6839309,-10.238155,
11693594,0.0908105296860134,9.3938875,0.33427653,8.892473,0.10177878,3.74365,-10.157397,
47565771,0.0621767656572675,9.265368,0.70400363,8.209363,0.15853819,2.183485,-9.843766,
8204452,0.1161650977409808,9.471641,0.4351583,8.818903,0.073303245,3.2546988,-9.832729,
17888284,0.0518873171936991,10.060628,0.5452479,9.242756,0.10878629,2.183485,-9.612047,
214558,0.1007090317244686,10.077972,0.4234449,9.442805,0.09457467,4.0609083,-10.2039175,
18665,0.1231494412060465,9.858714,0.6776747,8.842202,0.077290006,2.6761687,-9.825186,
273574,0.2069576692616802,10.10609,0.38080063,9.534888,0.10956798,7.3230724,-10.853029,
580791,0.1212527543154019,9.199666,0.3448881,8.682334,0.08123093,2.3402479,-9.641723,
954939,0.111324196436598,10.033237,0.56508636,9.185608,0.078437544,4.105698,-10.201168,
8199017,0.064801924942761,9.197655,0.21894982,8.86923,0.14200854,2.1312304,-9.720892,
89403,0.0702940388223631,9.195633,0.27694178,8.78022,0.12010192,3.1800497,-9.948811,
928964,0.3307544716449301,10.6552515,0.4075349,10.043949,0.1883859,7.2260284,-10.596786,
929045,0.1621270642478197,10.253355,0.35451478,9.721582,0.10035985,6.4272833,-11.407329,
929099,0.0875057644099177,9.975806,0.642158,9.012569,0.08885453,2.17602,-9.63971,
929496,0.0881131624546103,9.003372,0.51444095,8.23171,0.11053511,2.291726,-9.6971855,
1829630,0.0958334164324867,9.234995,0.5559718,8.401037,0.090200745,2.9635673,-10.280648,
3271331,0.182683877554728,10.005679,0.3937048,9.415122,0.05600471,5.4195213,-10.71911,
4527514,0.1632664901130378,9.040152,0.4196793,8.410633,0.1112049,7.3753266,,
13958088,0.0687464724983209,9.124615,0.6591913,8.135828,0.15542766,3.2211068,-10.032246,
52568116,0.0712209203342848,9.34455,0.45069182,8.668512,0.120365195,3.172585,-10.090717,
450439,0.0737272401572027,10.021295,0.51595855,9.247356,0.113632,2.5679276,-9.927471,
